offset,value
35492,2908851577
35496,4288577041
35500,1049878311
35504,2226587836
35508,1515555519
35512,3583760429
35516,3127083474
35520,1549361217
35524,151338282
35528,3377850305
35532,3430017793
35536,1894763828
35540,4174616162
35544,805282891
35548,907287366
35552,2598992871
35556,633255188
35560,735289322
35564,2383777481
35568,2989460622
35572,1601973189
35576,239976070
35580,3813054329
35584,717413308
35588,1657813127
35592,41621566
35596,1573945214
35600,663508259
35604,4060081070
35608,925539837
35612,1420213903
35616,949922529
35620,3830590842
35624,2227439457
35628,2762294752
35632,1456663453
35636,1670148200
35640,3799585225
35644,487715542
35648,3870164597
35652,78767572
35656,1987111811
35660,564013411
35664,135283044
35668,2827801279
35672,4246333727
35676,1227047795
35680,643672208
35684,1503395558
35688,1778284276
35692,1716889874
35696,2743685973
35700,3037230921
35704,96765971
35708,3428253439
35712,3069020707
35716,274509586
35720,3310342121
35724,2356563505
35728,3456271866
35732,2905320943
35736,222946585
35740,3757139941
35744,4229893374
35748,4160195474
35752,1334634294
35756,532649176
35760,2479158987
35764,3159855483
35768,4291181455
35772,1934032078
35776,1420602104
35780,4144034029
35784,3057473150
35788,2407791410
35792,945446990
35796,1751765781
35800,1881805614
35804,866786211
35808,772635604
35812,3058680485
35816,1407165819
35820,2162227704
35824,3143240010
35828,1391558133
35832,1414623762
35836,1908067526
35840,3868434092
35844,1262735278
35848,360563537
35852,670827502
35856,3446329403
35860,2220478560
35864,172099612
35868,2113840225
35872,3277351145
35876,3700403007
35880,3810966022
35884,831478194
35888,37404593
35892,3069972576
35896,626785146
35900,1595376405
35904,1552646633
35908,3091202182
35912,3158003410
35916,2604228975
35920,2476500863
35924,178886869
35928,2337792
35932,2483243414
35936,226419255
35940,2047889534
35944,1452953642
35948,1205104598
35952,3983087691
35956,3466032276
35960,2887836951
35964,2603580285
35968,1907862315
35972,339000292
35976,885758987
35980,896200357
35984,3456855270
35988,96616493
35992,2933938069
35996,4281763303
36000,9964450
36004,1242090715
36008,4202524454
36012,432208436
36016,2687115134
36020,1078851676
36024,2441855111
36028,1294907711
36032,1411696755
36036,2814170701
36040,2563214737
36044,1288371849
36048,2378038415
36052,4023126872
36056,2190568640
36060,741239279
36064,3110555419
36068,4272257044
36072,4024712948
36076,3619256605
36080,2725641226
36084,856522050
36088,2454828347
36092,2848588775
36096,706719829
36100,718932224
36104,2182436042
36108,1118560098
36112,4071755845
36116,1083317329
36120,3910051817
36124,2523857553
36128,551534555
36132,1153950453
36136,1238354213
36140,276553491
36144,3053764026
36148,2457249309
36152,301927285
36156,2722732069
36160,1234803458
36164,1984278939
36168,1261991854
36172,703948806
36176,3559135299
36180,2325596658
36184,3938410747
36188,2212741044
36192,1707003237
36196,1027944269
36200,2421657417
36204,1025482703
36208,786437313
36212,541518825
36216,660641052
36220,1379686342
36224,175997973
36228,1062726518
36232,1959887803
36236,2723581387
36240,2345126308
36244,1037075997
36248,2197793991
36252,299000886
36256,1585384104
36260,2032962555
36264,28947104
36268,508782590
36272,955631053
36276,1517263414
36280,737642871
36284,1968292826
36288,766127546
36292,1825531561
36296,4013082604
36300,2196165409
36304,1136269204
36308,1151413746
36312,3352045803
36316,2969160454
36320,923112774
36324,2976084375
36328,886427380
36332,1147073227
36336,3481222490
36340,3920104263
36344,2306569007
36348,3622505554
36352,1821089429
36356,2358690693
36360,298314266
36364,2527012146
36368,2755158820
36372,417158420
36376,712748889
36380,3753576102
36384,3893518477
36388,2877234955
36392,3764372172
36396,1336583053
36400,4220200251
36404,3881187863
36408,1539337916
36412,2657440967
36416,2987318170
36420,3330726767
36424,312357942
36428,2631049650
36432,2299473079
36436,2424448089
36440,1645479551
36444,2425688460
36448,1400377433
36452,2824469015
36456,2299581052
36460,173222800
36464,207497243
36468,528827463
36472,4090280525
36476,640408024
36480,3090025150
36484,3353582569
36488,1785943304
36492,942335116
36496,361328143
36500,1106743316
36504,697664027
36508,2572489069
36512,3449505528
36516,717811504
36520,2343237315
36524,1841462193
36528,562708437
36532,1375707524
36536,2737670170
36540,495782560
36544,3591734431
36548,1985397446
36552,3986929993
36556,1326615313
36560,330008030
36564,2766541827
36568,3131867440
36572,4104661438
36576,4137260298
36580,4186117682
36584,1469748426
36588,3889520139
36592,4293955477
36596,837552356
36600,2113183786
36604,2816066922
36608,2041067933
36612,2715352161
36616,1391324894
36620,2888636600
36624,3722179242
36628,1744287230
36632,3199209656
36636,689091340
36640,2934556152
36644,2491128171
36648,1606455825
36652,2012043540
36656,2312807109
36660,1594244124
36664,463859590
36668,3930087149
36672,633570975
36676,1477067448
36680,1304228681
36684,889229725
36688,3037003275
36692,2062110892
36696,2896195925
36700,3821674029
36704,2865229499
36708,1317835399
36712,4244977060
36716,854637588
36720,2987722137
36724,2629983278
36728,3152609124
36732,3246038694
36736,663542208
36740,3578858914
36744,4239120786
36748,2219738081
36752,1674551830
36756,83029578
36760,36274248
36764,2925488092
36768,3628187389
36772,1460557199
36776,548552183
36780,397386070
36784,2057029788
36788,2907807160
36792,1550844960
36796,3759944314
36800,1364052676
36804,2260614054
36808,1071430773
36812,610147873
36816,690648611
36820,245770020
36824,3776739522
36828,3549382434
36832,4138658392
36836,2563639043
36840,682021045
36844,2601556678
36848,1515236642
36852,487800253
36856,4101735189
36860,1752587471
36864,344419968
36868,2668366479
36872,4124947487
36876,2594750557
36880,1524679710
36884,2218513826
36888,2538979676
36892,2517391873
36896,2889366199
36900,658644731
36904,60855237
36908,1639764850
36912,716625309
36916,1967361706
36920,843817323
36924,1177693254
36928,2159469889
36932,1750224211
36936,3979716056
36940,1515352709
36944,878223074
36948,1938244105
36952,4026644798
36956,2999437131
36960,991414821
36964,1569700807
36968,1984302178
36972,3344163225
36976,2801460847
36980,952272133
36984,354415170
36988,898340039
36992,3414877021
36996,2685567274
37000,791504887
37004,4173352047
37008,3764569539
37012,3193675868
37016,1333131446
37020,2454700805
37024,3161977182
37028,3145265720
37032,3067190743
37036,823514320
37040,1764095411
37044,850978954
37048,3646715533
37052,3735755005
37056,1004959364
37060,38521420
37064,1751389157
37068,898040862
37072,3911040140
37076,375026471
37080,774597830
37084,1655659080
37088,118464153
37092,1500851107
37096,619975292
37100,3064037790
37104,551546788
37108,2819463673
37112,3081837218
37116,4025678459
37120,3584647738
37124,1050965914
37128,3616891125
37132,3742619243
37136,281173426
37140,689483651
37144,620274065
37148,2931135390
37152,3133779871
37156,745980343
37160,1042306656
37164,1910766893
37168,2213343778
37172,3037296507
37176,1015446584
37180,1986607230
37184,2461598252
37188,1062295271
37192,3195114321
37196,296671022
37200,1438135389
37204,2554570121
37208,1927330936
37212,3762821541
37216,1196297377
37220,873998353
37224,814388968
37228,577515016
37232,4073389376
37236,218188052
37240,3647972751
37244,3686772478
37248,4279326504
37252,1753663689
37256,1450839686
37260,626628608
37264,3404810954
37268,2333482812
37272,4165317293
37276,2460247736
37280,2475637111
37284,2115126708
37288,1238607100
37292,1543239247
37296,2869803994
37300,2437659327
37304,2803282195
37308,931771089
37312,1447627879
37316,907745405
37320,3411315912
37324,2893925455
37328,3506670426
37332,1862781353
37336,174705858
37340,2683365188
37344,2320391042
37348,3792735282
37352,3682016165
37356,1546205938
37360,1510992216
37364,1493374529
37368,1978860320
37372,3581102956
37376,3567109414
37380,1884319800
37384,3371660832
37388,1834033116
37392,3440752280
37396,1630397135
37400,2282233519
37404,2081928708
37408,688624096
37412,3226105591
37416,610392562
37420,1588745512
37424,3500136734
37428,2229388946
37432,350231442
37436,1736717956
37440,2789573611
37444,1753901917
37448,4087915393
37452,1210710410
37456,3574515021
37460,1110484318
37464,2689091376
37468,772897867
37472,506353742
37476,2220109107
37480,2392288778
37484,3188391617
37488,392111096
37492,3039631997
37496,3073171783
37500,3891720174
37504,2254449087
37508,1517364943
37512,1531074628
37516,73754922
37520,2093280275
37524,72121260
37528,1473832137
37532,1349415625
37536,749466164
37540,2592828901
37544,3437122318
37548,772024611
37552,20765152
37556,4004892900
37560,3214592103
37564,2741355392
37568,2562489647
37572,3729678110
37576,4041830087
37580,455937972
37584,3918693982
37588,2686348601
37592,2600322521
37596,1180576052
37600,2886083704
37604,4073663194
37608,629569225
37612,3198412119
37616,3904592431
37620,3390673483
37624,2511235257
37628,3533815504
37632,2791378058
37636,3200350436
37640,3696522915
37644,3212596129
37648,2306336399
37652,1684242120
37656,3263839924
37660,1978437980
37664,380455828
37668,2348965146
37672,3388949735
37676,1964202834
37680,856355194
37684,860038212
37688,3290227340
37692,1171827400
37696,572876204
37700,3211031540
37704,2183912925
37708,3042278676
37712,2945371364
37716,4136152456
37720,3742964645
37724,3382347590
37728,2808898101
37732,2416214888
37736,3223603994
37740,2280047703
37744,993530464
37748,208832501
37752,606451048
37756,3412465041
37760,2952607121
37764,3799634863
37768,1005639978
37772,1565387341
37776,3153795925
37780,2129060025
37784,1554185518
37788,544807254
37792,2305364780
37796,3155353509
37800,1973252831
37804,147122267
37808,2615100859
37812,4149649455
37816,472667634
37820,1943554171
37824,4088405535
37828,4131137632
37832,3053099535
37836,3536964431
37840,135698156
37844,135994924
37848,1735832655
37852,474223612
37856,3217917078
37860,3902142739
37864,1346928624
37868,3485231553
37872,3352837152
37876,2731250343
37880,4192452276
37884,76626462
37888,3054821043
37892,2091544983
37896,1790019513
37900,1361538779
37904,251353365
37908,1099342364
37912,3837477945
37916,1358743180
37920,3896729776
37924,2060921181
37928,4266189749
37932,104644782
37936,2848841701
37940,4225846010
37944,2093327142
37948,4017815145
37952,3704953071
37956,1269536243
37960,1948995100
37964,255815444
37968,3441752717
37972,2335574606
37976,1124761493
37980,3205661713
37984,139540076
37988,2294685988
37992,4170418400
37996,275297195
38000,3218875015
38004,4106824306
38008,2696556608
38012,1267607949
38016,1332751786
38020,2055180882
38024,710032475
38028,3779979440
38032,274619961
38036,2661677859
38040,2990742475
38044,2586458219
38048,2576347957
38052,304757895
38056,3103209466
38060,2649081348
38064,2245258510
38068,1908415250
38072,4176136914
38076,2129933475
38080,3209488373
38084,409171718
38088,2441730841
38092,1487202046
38096,1156723482
38100,1050438717
38104,368728974
38108,3800638201
38112,3529521168
38116,3168182846
38120,3139758328
38124,198854432
38128,1996672944
38132,2718719289
38136,3734225067
38140,2949322715
38144,3195606510
38148,1159315731
38152,2308735255
38156,1565108637
38160,2951904947
38164,3844093108
38168,4171811237
38172,2430207957
38176,97413536
38180,4197576809
38184,3431297738
38188,3320652173
38192,634387309
38196,972728392
38200,614582988
38204,3163704953
38208,1708469078
38212,2550632030
38216,2720695039
38220,4282254810
38224,946796358
38228,1416165398
38232,3904300777
38236,1887523188
38240,739587604
38244,3595657361
38248,809739094
38252,3857492591
38256,1990049330
38260,3548469254
38264,3030918983
38268,2999935308
38272,567812752
38276,3943878509
38280,16451770
38284,3451166152
38288,1655728444
38292,424083232
38296,1020545686
38300,3682122879
38304,2932436064
38308,776656020
38312,4168311028
38316,3302349011
38320,1333249276
38324,532330856
38328,3651949911
38332,3119085112
38336,1175835487
38340,2524935526
38344,3443665225
38348,2367914496
38352,367677065
38356,3134005338
38360,2185747890
38364,912196350
38368,488152423
38372,1829624036
38376,1353577645
38380,2051839412
38384,3400772685
38388,1192849990
38392,1467213273
38396,3752002830
38400,1928719407
38404,1304947379
38408,4117294936
38412,1878429946
38416,2228274969
38420,2249737594
38424,2049563751
38428,428458575
38432,2382256411
38436,3174917424
38440,197731077
38444,672440225
38448,1660771008
38452,712771111
38456,2774162131
38460,3774618752
38464,1222339490
38468,903115640
38472,3522428479
38476,4106301113
38480,2416506754
38484,2884484420
38488,2448587029
38492,3312185207
38496,2282346836
38500,2099884064
38504,647657422
38508,4093242759
38512,3630612311
38516,2493431984
38520,3422190869
38524,1924940050
38528,2753298024
38532,208823411
38536,67719847
38540,2811876697
38544,457633779
38548,1444870581
38552,3964583417
38556,524798635
38560,1554166623
38564,3576542025
38568,2826800889
38572,1263236892
38576,597346502
38580,162938510
38584,2623165651
38588,2422147848
38592,3867018105
38596,3971473936
38600,3053065103
38604,4063504724
38608,657734590
38612,2655779276
38616,2536266323
38620,348411389
38624,4190513944
38628,1138767879
38632,95803388
38636,3166690297
38640,738017342
38644,162260400
38648,3643749314
38652,4109943259
38656,3579667499
38660,1106183306
38664,2185855111
38668,1500369873
38672,2809892765
38676,2519335506
38680,1350947808
38684,2471405378
38688,2703524312
38692,3620231512
38696,2119655248
38700,3448156376
38704,963672427
38708,2052775596
38712,1361354326
38716,3004574455
38720,632774409
38724,2412452859
38728,1492747255
38732,368939842
38736,4163135434
38740,3611439783
38744,2632950504
38748,163644434
38752,4287060755
38756,204637002
38760,2419068446
38764,1259277481
38768,2943236712
38772,3677891504
38776,1303848155
38780,4003812466
38784,1757488157
38788,3981758231
38792,3111207030
38796,946042242
38800,2474514803
38804,1222079327
38808,2027655339
38812,3658844405
38816,4057761975
38820,3060579101
38824,2196740471
38828,4010997996
38832,1695632113
38836,2832426103
38840,1654835229
38844,2673937318
38848,18163743
38852,2090366688
38856,3765144670
38860,732572026
38864,2675550432
38868,1683802381
38872,1547006304
38876,426938883
38880,2609483735
38884,3961189322
38888,989194779
38892,1840686185
38896,545845957
38900,1169437147
38904,2716529511
38908,1080927970
38912,3593343372
38916,457433550
38920,1986214076
38924,3987938232
38928,489535574
38932,3711645344
38936,3143246297
38940,3150346539
38944,3215115704
38948,2696911539
38952,428683765
38956,2568745537
38960,3862070690
38964,2126929984
38968,606208856
38972,175981074
38976,814918317
38980,3375392366
38984,2000536400
38988,22900429
38992,199881332
38996,3021412962
39000,3646555308
39004,3445240385
39008,2350352796
39012,2210246726
39016,241007027
39020,1562913148
39024,619721998
39028,1644114165
39032,143699258
39036,3086784140
39040,858511091
39044,307127732
39048,4178954327
39052,493984054
39056,708128520
39060,1578007185
39064,2020190817
39068,3893441073
39072,2112597335
39076,1040848245
39080,3875339296
39084,2852713722
39088,3386925286
39092,1564250936
39096,148539505
39100,246216711
39104,1153456903
39108,1143414558
39112,1794848528
39116,1598733936
39120,759834927
39124,3124036413
39128,634856186
39132,2945782243
39136,1434564747
39140,2983489373
39144,2897268390
39148,1257272109
39152,236400223
39156,3553586026
39160,1331264353
39164,3106207794
39168,1288656410
39172,3858688100
39176,2111522849
39180,3489288145
39184,2546026509
39188,2434229595
39192,622323171
39196,1750126233
39200,1037988127
39204,3576186543
39208,1023929688
39212,2004872198
39216,2629273829
39220,2081659873
39224,2136505459
39228,1405448635
39232,2183856905
39236,32947950
39240,2663150680
39244,1767923738
39248,2651607907
39252,2506458414
39256,3216814582
39260,2934780264
39264,2236574701
39268,2914447343
39272,903661050
39276,3256282641
39280,3535433824
39284,1632887539
39288,3449751158
39292,1276473879
39296,1134940643
39300,3447572218
39304,325075911
39308,1555032045
39312,3294278229
39316,2706774848
39320,4259321598
39324,1400201936
39328,420672309
39332,3265058212
39336,3507142324
39340,4193738199
39344,1977969969
39348,2338727940
39352,1637308882
39356,330807387
39360,347151609
39364,1153072415
39368,320365421
39372,428844628
39376,1316882192
39380,3738353257
39384,3860543744
39388,3904486683
39392,3108568754
39396,3139910510
39400,4277628630
39404,1534613118
39408,928142257
39412,4042255597
39416,2488218925
39420,2585166616
39424,2090585794
39428,3710315696
39432,2194091649
39436,4155481275
39440,2154964396
39444,3085686316
39448,1204071021
39452,388058503
39456,1392728872
39460,330899234
39464,710286520
39468,3403569996
39472,3402196794
39476,3576438690
39480,1730531769
39484,2266340070
39488,2242822159
39492,3521445950
39496,4068496694
39500,509128803
39504,1333753543
39508,2301927300
39512,29913712
39516,2396048643
39520,444776283
39524,1517991673
39528,2548410177
39532,1500296910
39536,3639343759
39540,393445551
39544,1707469985
39548,1387015110
39552,102919894
39556,1743489818
39560,1292991338
39564,900282082
39568,1927504646
39572,3262972957
39576,271524537
39580,3218750277
39584,3197604319
39588,462554556
39592,706666197
39596,1983789421
39600,3699456626
39604,529242674
39608,948195402
39612,1417684145
39616,3006430196
39620,332814346
39624,540275702
39628,3449597285
39632,942993746
39636,4132827932
39640,2329921674
39644,1555103633
39648,1489556125
39652,1472214553
39656,623696085
39660,2584807061
39664,2362368965
39668,1178141668
39672,1112356607
39676,3370957072
39680,3534526816
39684,1793287512
39688,221151456
39692,344023318
39696,399052595
39700,30996219
39704,4236807923
39708,3649938507
39712,3522671226
39716,3073403534
39720,734787713
39724,3643244163
39728,1302492218
39732,2720560136
39736,2722327306
39740,3312075467
39744,566244753
39748,1432030650
39752,260095205
39756,3962401785
39760,2494899100
39764,1805402838
39768,4219611342
39772,1888256055
39776,206886188
39780,1605474966
39784,1818112379
39788,1293780839
39792,211932042
39796,308056492
39800,2152866442
39804,3794533441
39808,2857003847
39812,1472530429
39816,181424910
39820,235044767
39824,546379253
39828,2383982457
39832,2767853681
39836,4193425203
39840,4081894959
39844,62427063
39848,1800755825
39852,452362369
39856,926707790
39860,1407786062
39864,2096462763
39868,4000347461
39872,3386779865
39876,4291514061
39880,1823141868
39884,1216442198
39888,1265006151
39892,3829544897
39896,604647473
39900,419950768
39904,1394399954
39908,596377572
39912,1401087562
39916,3299825066
39920,2901167465
39924,1860582136
39928,3918555192
39932,1514276261
39936,1664049636
39940,3480012614
39944,3734216202
39948,2312873048
39952,443819723
39956,3882349204
39960,3725182751
39964,2247355458
39968,437667580
39972,2437688790
39976,3440704423
39980,3439075567
39984,2659422001
39988,3549074166
39992,476339222
39996,3764797454
40000,392908762
40004,1505992769
40008,712155527
40012,108311343
40016,2034024571
40020,3090541657
40024,3616771123
40028,2621544802
40032,529973522
40036,1117203000
40040,1145714016
40044,1136835434
40048,1208514138
40052,3258088094
40056,3485017463
40060,162072567
40064,824594708
40068,3715719382
40072,4183679683
40076,1952892224
40080,802312280
40084,1259459262
40088,3481592095
40092,3662730601
40096,1369898346
40100,430154099
40104,1261075904
40108,2896877603
40112,292716215
40116,3791503143
40120,3481932296
40124,634706563
40128,3483513428
40132,285946823
40136,3378941081
40140,1973864266
40144,1557862449
40148,943662991
40152,3791004214
40156,2599614812
40160,1598591137
40164,3249535654
40168,1310582741
40172,1899297323
40176,264913383
40180,1484401093
40184,1841717147
40188,3397122992
40192,3654390258
40196,3294926401
40200,371936386
40204,838738547
40208,3840348652
40212,2881604240
40216,3983665400
40220,572750381
40224,3916720115
40228,97948346
40232,1344882637
40236,2533927627
40240,3552320272
40244,2897819521
40248,1650950555
40252,4162280482
40256,3490354010
40260,920514967
40264,1354644439
40268,3800235676
40272,1855725782
40276,3544353276
40280,4236068315
40284,2600005217
40288,248540264
40292,3169484424
40296,146282065
40300,4079530422
40304,1582399345
40308,2100260921
40312,2211234306
40316,1236778412
40320,4100630626
40324,67241822
40328,383043558
40332,2450143457
40336,3054895654
40340,1186635557
40344,3369134265
40348,4054105499
40352,4095397655
40356,3117469805
40360,1949012210
40364,3059276777
40368,3210236765
40372,1342529390
40376,1879657697
40380,1341154677
40384,3486020515
40388,3397828807
40392,1432135783
40396,4237751854
40400,3001172369
40404,811780766
40408,3381828696
40412,3491953281
40416,2822319462
40420,1171159309
40424,1903469159
40428,966401473
40432,2458662793
40436,652195138
40440,3648936543
40444,830296634
40448,1041040520
40452,739161845
40456,3468183142
40460,2418725051
40464,1172677162
40468,1464653071
40472,1301527094
40476,3833906847
40480,1645690720
40484,51619761
40488,917708006
40492,2298664836
40496,3629006565
40500,314860982
40504,622145683
40508,2815985210
40512,3580707151
40516,3110341694
40520,1899952398
40524,1520932330
40528,2266881126
40532,320191832
40536,3079061945
40540,2115814317
40544,1476754241
40548,294708509
40552,55290986
40556,1036268487
40560,1680228839
40564,360109921
40568,2787263885
40572,420714335
40576,3724318070
40580,2488372864
40584,1364089604
40588,1981876609
40592,3120185131
40596,2557881654
40600,1019018867
40604,3815687881
40608,2169749265
40612,821200536
40616,1971832026
40620,3891668368
40624,3292045860
40628,1896670535
40632,1617526403
40636,3442207247
40640,1108167290
40644,342847175
40648,939548699
40652,3251561943
40656,3231753656
40660,2183765570
40664,3282427787
40668,1659726299
40672,3845068321
40676,622040634
40680,177136896
40684,1150470329
40688,1156210988
40692,683699828
40696,193045626
40700,813996132
40704,1635580779
40708,932380715
40712,2159086724
40716,4007832446
40720,3295418599
40724,4226842349
40728,3788171475
40732,858603610
40736,2775224628
40740,2424195135
40744,3233664128
40748,655410181
40752,528661847
40756,2398662298
40760,4234953638
40764,3031232786
40768,2197787380
40772,2582019109
40776,1994176
40780,3123723280
40784,311951007
40788,2196368458
40792,3261169379
40796,1151673588
40800,2867450066
40804,2248872638
40808,925140814
40812,3615784521
40816,3916034590
40820,655050729
40824,3122136028
40828,3558208924
40832,30188105
40836,222833280
40840,569710384
40844,670918663
40848,1429254014
40852,485520951
40856,3646339364
40860,680585279
40864,815606483
40868,423571741
40872,766606996
40876,3082686794
40880,1693568220
40884,3472425453
40888,1588422479
40892,1787581253
40896,3452260372
40900,1653000107
40904,3185278983
40908,2515379047
40912,501411641
40916,502698043
40920,418402176
40924,3281181674
40928,2197825926
40932,242821141
40936,2820067385
40940,172002306
40944,636750546
40948,2412656620
40952,1795685257
40956,4210378613
40960,1231861874
40964,231870499
40968,490279480
40972,64880258
40976,611144927
40980,1062340515
40984,1064595263
40988,285599563
40992,70881233
40996,4098291466
41000,514258421
41004,3630775920
41008,2267048920
41012,4214793585
41016,2399295644
41020,2955677023
41024,3653383623
41028,3789338667
41032,272165800
41036,1122133579
41040,3805793388
41044,1271968067
41048,3410544431
41052,3967087244
41056,2012621516
41060,2226294447
41064,928592031
41068,1440160258
41072,4004382911
41076,3790784548
41080,3038759576
41084,3810545333
41088,679333411
41092,2163602590
41096,928771949
41100,2477575857
41104,1337844739
41108,3145367372
41112,839448524
41116,855671016
41120,2698155038
41124,1753957074
41128,1611350783
41132,408696059
41136,4222192262
41140,38790724
41144,934840851
41148,2340052988
41152,857940651
41156,1740745487
41160,2320371214
41164,4155086660
41168,3518780946
41172,398697676
41176,1689604369
41180,219252163
41184,1533017974
41188,3138818658
41192,3406726467
41196,4253534489
41200,3166892193
41204,2749417846
41208,4102176149
41212,4273024818
41216,4002260022
41220,4074957017
41224,3980439496
41228,2730850027
41232,2247456363
41236,484887137
41240,365026027
41244,397962438
41248,344477173
41252,967246564
41256,3772480203
41260,2926579180
41264,3534731899
41268,315579269
41272,164585671
41276,3015746360
41280,1735993636
41284,31101263
41288,3991178355
41292,3615381048
41296,3592782400
41300,263707938
41304,2943924696
41308,2301352088
41312,2737027694
41316,2791547730
41320,2518869601
41324,2871613064
41328,3033207900
41332,3397134502
41336,2363704585
41340,942152725
41344,2636500686
41348,2601838454
41352,263375293
41356,3895840098
41360,2783768629
41364,946030056
41368,875918192
41372,550680193
41376,2163299251
41380,187745340
41384,157667785
41388,1557987203
41392,2371514528
41396,31536290
41400,1005970735
41404,2396885074
41408,3781655885
41412,2808492220
41416,3716110282
41420,1608120831
41424,539067622
41428,1653385741
41432,2613060202
41436,3686051935
41440,2384135184
41444,3126842391
41448,940171246
41452,2552979938
41456,3903778860
41460,1119770878
41464,4046603392
41468,3113945602
41472,3456338435
41476,2165125270
41480,3354077201
41484,3326282635
41488,912357974
41492,2647036981
41496,439403663
41500,3297492471
41504,1932328421
41508,3713525137
41512,2317019363
41516,70829728
41520,1073020601
41524,4094830656
41528,924201009
41532,3885317156
41536,4085085353
41540,734383628
41544,2745157634
41548,3748528964
41552,2325828918
41556,1752358989
41560,1646811415
41564,2168236981
41568,3963506738
41572,1976734283
41576,1965608236
41580,3139402970
41584,602616069
41588,3057042775
41592,1122947307
41596,924302032
41600,510600394
41604,2285933654
41608,2196379959
41612,1619967180
41616,2339381859
41620,742390953
41624,1514019491
41628,614424812
41632,500384553
41636,2110580968
41640,2511334920
41644,1714836431
41648,874355066
41652,3211739690
41656,3426814612
41660,3182874090
41664,1941744577
41668,481644566
41672,3332528716
41676,1786672877
41680,983526889
41684,2188536995
41688,2868345952
41692,2917375871
41696,494106921
41700,1341890084
41704,3531086157
41708,1554225706
41712,4260115800
41716,1057157950
41720,3938191717
41724,2440649643
41728,1707950999
41732,2449240422
41736,1724281919
41740,3921646076
41744,654425461
41748,1228448465
41752,4119683131
41756,2891901535
41760,3436196067
41764,3773868086
41768,1731908672
41772,3083406317
41776,190909627
41780,3077343840
41784,3589450323
41788,2951245504
41792,3443323659
41796,1669179069
41800,2652800748
41804,2017980207
41808,894486623
41812,2285403595
41816,342525999
41820,2505767534
41824,1775542419
41828,855025170
41832,3462519033
41836,2825484497
41840,333714648
41844,1097268635
41848,510558314
41852,4036136222
41856,468218185
41860,1243375831
41864,1830488274
41868,298193852
41872,3694247640
41876,2818949776
41880,3060784439
41884,3263061118
41888,2542770710
41892,3183915005
41896,2754050862
41900,223181761
41904,3560557351
41908,2523043638
41912,3385596565
41916,271285228
41920,1081216532
41924,3571881935
41928,3576345778
41932,17469681
41936,336705403
41940,3880093262
41944,1276355957
41948,1901845861
41952,1688184730
41956,2596919833
41960,2442763283
41964,2324772068
41968,1832228577
41972,3219890593
41976,713852053
41980,1786879662
41984,716212968
41988,219520289
41992,4015264309
41996,2645600833
42000,2676494502
42004,3766012033
42008,3990680363
42012,3254773044
42016,4286684387
42020,3141201103
42024,2646809853
42028,1268765675
42032,662532375
42036,4265499900
42040,1342024030
42044,1529436971
42048,4047761843
42052,1315255421
42056,4272796458
42060,259144764
42064,1156865458
42068,4201878709
42072,4240104863
42076,2199898369
42080,2997967387
42084,1100138295
42088,700498723
42092,439988573
42096,982935566
42100,3173141558
42104,84848943
42108,72107451
42112,4123318187
42116,2435049852
42120,4229353134
42124,2155164869
42128,1742959679
42132,633994008
42136,3634354862
42140,1249076404
42144,3668653864
42148,3162405803
42152,1727076098
42156,2192966160
42160,3323469019
42164,845511512
42168,430280776
42172,545069140
42176,2758077656
42180,1808003482
42184,910992482
42188,3890189536
42192,376418124
42196,2983944300
42200,2309139373
42204,1756559370
42208,3072829383
42212,1822181434
42216,3490162619
42220,219572776
42224,3476729148
42228,3772944399
42232,3300709080
42236,3724715525
42240,1459549061
42244,4147164149
42248,2676927067
42252,4093731220
42256,765335113
42260,3213740864
42264,3497434875
42268,2199484631
42272,2435978673
42276,2554691455
42280,4241108439
42284,1905939745
42288,1523391781
42292,2415578901
42296,3878812327
42300,3228950837
42304,1333545999
42308,2513268121
42312,3806492179
42316,938663993
42320,4276441021
42324,2062836858
42328,3065508991
42332,2375457245
42336,934458405
42340,341603297
42344,4211597417
42348,3963061050
42352,2918528347
42356,2374946889
42360,1364379553
42364,525113351
42368,1502760359
42372,3967464434
42376,896070994
42380,3694426617
42384,3338939453
42388,68273035
42392,2359784183
42396,4043437360
42400,291004940
42404,1336225107
42408,3220614533
42412,1241962243
42416,4119812832
42420,62796527
42424,1593005761
42428,453328041
42432,722082223
42436,2800880052
42440,1078278997
42444,37135603
42448,2336533326
42452,2090194181
42456,1941667257
42460,385976608
42464,3233913028
42468,699758267
42472,274990168
42476,1759938103
42480,746888911
42484,463758246
42488,185769557
42492,1302012141
42496,2021789412
42500,2929244812
42504,2642385353
42508,1110421510
42512,2624880193
42516,2130834170
42520,2464724944
42524,4227304413
42528,143536069
42532,2874061263
42536,2792577242
42540,2042333422
42544,1245766865
42548,3572851092
42552,610763989
42556,1384081577
42560,1899101182
42564,4121521504
42568,1507500254
42572,745135817
42576,2119973472
42580,2898259892
42584,870018925
42588,763063560
42592,909568120
42596,279155187
42600,238187061
42604,2266391546
42608,3679689181
42612,806715915
42616,680875759
42620,1978843146
42624,1453513095
42628,3341957959
42632,2564015187
42636,3725802407
42640,1951884291
42644,919489466
42648,2616251285
42652,1590820406
42656,667621634
42660,3118392763
42664,467588235
42668,3918008776
42672,3407478615
42676,1549722893
42680,2462493260
42684,3315496745
42688,520289574
42692,152575487
42696,2368646627
42700,3399696609
42704,2978239512
42708,1497426299
42712,1120108087
