index,name,keys,id,type,size
1670,"Посылает ударную волну, наносящую противнику",\(X,2478053780,1346349278,995270101
1671,Количество духов,I}i>,927453135,3076854042,3901696231
1676,вызванных в этой битве,ho?c,667888299,1380864870,1516325321
1678,Тихий страж,2-~,385136448,698463244,3233067844
1680,Поднять щиты,r#z,135614299,44527174,1104520080
1683,В состоянии ярости каждый стак,TQn|shq,598930626,3245774342,2192329509
1685,щита,h|^,1418205569,831702254,1636222440
1688,дополнительно поглащает,FO||=-C,1644838583,1656535927,3199784065
1691,единиц урона.,JXDo,2049020978,193527020,3237179625
1692,Псионическое эхо,jd*,3826875985,3093440211,330976027
1696,"С неба падает концентрированная энергия, наносящая",S){,51577215,3044395892,335482420
1697,фактическое поглощение урона щитами,CTd}A\,345272854,1298915034,424341465
1699,накопленным между двух применений ультимейта,\r-,2012105671,3827174867,516279821
1700,единиц магического урона противникам., <7,3477093131,2813286969,1514548939
1701,Капитан Пингвин,?~],4068926933,57707208,1781202377
1703,Холодное Питание,Lc)C,1512051537,2969111614,3423621101
1706,секунд,~|s,3524326743,2775622049,116855676
1710,стаков заморозки,{eI,2586302070,4128640906,1241932005
1712,здоровья.,)i=,2246392386,993015067,1073329312
1715,Морозная Сфера,[rZlD,2205492255,1123798683,4118757936
1716,"Запускает сферу в противника, нанося","eG\]|,no{z",1862644629,4135780507,3787862778
1717,общее восстановленное здоровье во время полета сферы,!}&,1319852918,2506951539,1160670033
1718,магического урона при попадании.,Y&6,3099999689,2290518216,2882795137
1719,Кровопролитный монарх,@Ad!|pRg,694887802,755846469,3800759641
1724,Ядовитые клыки,!l23|tcV,4225836539,2109905314,3063928550
1725,ядовитый урон,""")D",44442657,568376942,2594366639
1726,также может нанести критический урон с фиксированным шансом,=wX,870819981,1814814250,3282785923
1728,Ядовитая оболочка,4`:|HP^,2482296331,764680848,2245449834
1729,"Стоя на токсичном болоте, наносит",EYF|RUd,1309986266,3172405490,992796364
1730,на врага каждые,3IN|co(,1260811782,3866822683,3018343874
1732,"с, ускоряет нанесение",ue@|MKL,2901943478,2405404193,1133747910
1736,ядовитого урона,K+#|+C',562912571,22256924,1975036482
1737,Ледяной дух,&K3,1941796313,119784482,2515487042
1738,Водяной пар,~Q1eA,1848222919,399943078,2555588707
1744,Базовая атака,x=C|tD.,1309220708,35888597,3979171319
1751,"поражает врага, она наносит дополнительные",BU%,2415517513,2653220452,2606044489
1754,Ваша базовая атака,sBV,2980390721,4120332224,3450066023
1755,базовая атака врага,Lw>X,139828552,154741322,1777856451
1756,Мощь стихий,z'6N-,127984351,4266698116,2607307689
1763,которая заканчивается после запуска базовой атаки,riI|UR'=,42589814,1904605004,3984894859
1768,раз.,#[o|FXKP,2260354499,3174317388,760515788
1770,Перцовый Стрелок,FA:C,4124868818,1115191139,2907512305
1771,Взрывная пуля,r%\,3827430795,3054877014,143007050
1773,За каждые накопленные,k[b_^,3755174814,18950255,4119458576
1774,очков,R?sh|D&g,4034483139,2588562311,3121179134
1775,"выпустите пулю, которая нанесет","]5I|""Px",103071197,797007932,2580348385
1778,магического урона. Если одна пуля наносит вражескому герою более,pwg,631974006,771830914,676120397
1779,"урона, выстреливается еще одна пуля.",/}_}U,1880147322,2564956765,2275416679
1780,Зачарованная пуля,KtK)3,1119278662,1116817087,3211898704
1781,"Выпускает пулю и проклинает врага, длительностью",2)v,3705270570,54003914,3584339255
1783,секунд. В течение этого периода накладывает,"71a""",3174840614,416514474,4086756013
1784,секунды.,5O7|ZQos,1775923514,2713431673,3804235641
1788,Лесная Дриада,",IO|>?3bQ",994086900,1001549964,341337189
1789,Дикая Поддержка,Qb*,3312032568,2639598584,2000734575
1790,секунд после начала боя на помощь приходит,~\$,999616274,136413336,4246493399
1792,обладающий запасом здоровья:,]nw,570004493,1185648730,3594791314
1793,Дикий Рост,.*I_,3684321045,4005021212,1310541296
1794,"Призывает силы дикой природы, нанося врагам",~58|WHZS3,1885075321,2131969275,1357043220
1795,количество,e)~h,471694542,171477756,3721274606
1796,ДУХОВ,'@1,447218315,1211790079,877913025
1798,на поле,g_[,2336516017,3799383832,2448639842
1804,единиц магического урона и восстанавливая,?Jqe|]$Lc,4277557420,1376718670,3054388124
1806,очков здоровья тому,^Fu.,3709827113,1944638998,2091136936
1810,ДУХУ,@m+_-,4265469862,1620761742,1136928576
1812,у которого наименьший процент здоровья,9XF|q~},510444573,794546842,1292296424
1813,Матриарх злых духов,:cn,805120367,3698641819,3985911843
1815,Демоническая Сокровищная Бусина,KjF,1461412402,1425709464,2539740147
1818,секунды дополнительно восстанавливает,~uC_P,3892633703,3958100335,1725457333
1819,процент потерянного здоровья,Zbq|fFb,1940646150,3053318071,4222454632
1821,Вытягивание души,7rL,1218997746,1642356555,655841251
1822,"Посылает злых духов на врага, которые наносят ему",wEKA+bvKP,1808957710,180993374,4050179155
1823,максимальное здоровье,b\S,1321347168,513652435,3126253366
1826,единиц магического урона и  крадут,h.mw,1256626992,2666768460,501183410
1827,"равное количеству урона, полученного вражеским героем.",:x1,4154124024,3023955552,1630115983
1833,Охотник на волков,n*sa,53105145,3980651162,1494465176
1837,Мародерство,={0,2528891457,3591398417,3079523448
1838,После каждой победы в бою захватите,'_!e,3894793779,2518436153,3248583085
1839,Количество побед подряд,",|=|G];",3476504646,660639009,2227058840
1841,"золота у противника, но не более",uaC,3675974349,1968090954,2498421581
1842,золота.,ha(!,3350175563,3152414758,3454978031
1847,Бросок сетки,0E9(|x\f,3724143410,1182109242,1548697926
1848,"Бросает сеть, чтобы поймать врага в ловушку, оглушая его на",7vO),4147210603,525858313,2404354663
1849,"невозможно атаковать, увернуться или использовать ультимейт",Pb-h,2867247202,1598040739,2409404617
1853,Племенной дух,-bx,3096794436,1623056491,3358464182
1857,Жажда крови,|`{|O]|,2510849006,3518293189,864170735
1858,"Племенной дух боевого духа наполнен жаждой битвы, увеличивая урон игрока на",f5],3011178022,3475958152,1279923741
1861,Копье жертвоприношения,[_F9%|zto?,799727076,1158791746,1246152180
1863,"Бросает во врага копье света, которое при попадании наносит",_uo,2450512462,3276293825,311908321
1864,урон игрока,eWd|V2$,3416651141,1370142726,79373826
1866,магического урона.,rt(_,149739478,2800159817,275824809
1867,Дворф ветеран,cy|,2587282250,2330222003,1236240385
1873,Выстрел в голову,1m2|r,3606719516,3574784784,2241649383
1876,Каждый,"lP-Ki|,{mu|,W8u",2861085955,2056775951,2941020218
1877,критический удар,Ye{,1199703152,1611283483,1116837162
1883,дополнительно оглушает на протяжении,&}_,3646305486,2217045608,2059762447
1885,секунд после нанесения урона.,F] |R*:{,4261824503,3463273099,355032519
1887,Быстрая Очередь,NaG,396263225,1605488418,2195228074
1892,"Выпускает непрерывные взрывные снаряды, наносящие",XH7|dvZlC,3477298792,2014186256,3979419753
1895,физического урона противнику каждые,M'=g`W,1184605390,261170614,3374863549
1897,"секунд, в течение",cS*,2560637172,2957413167,468571764
1899,Предложено игроком:,"t[J|ZuQ""",2082511753,3078150720,345409458
1900,Воевода,ul8,2752613054,1229684720,3269226895
1902,Молот войны,)d2,2261925428,488567359,1076051026
1905,крит.,!YD,3115151794,2155291840,686224487
1906,наносит доп. урон в размере,]iE,3815962256,1967653486,1835482059
1907,макс.,p|',1392029215,1430533284,774328337
1908,Инферно Раздора,$<k|g'N|]72,2313782333,3703624084,683338271
1911,Высвобождает,H*a,2307015055,448300361,2771074673
1912,"языков пламени во все стороны, поражая врагов. Каждый язык пламени наносит",kXsR,1039696112,3830630591,1648627058
1913,физ. урона.,193,2739589032,446786344,2043996110
1915,Демон-герцог,3D',2286195661,1077562272,3813785711
1918,мное усиление,;d57,704406026,4152268861,701597172
1919,Во время боя,R@-T|M2S|(1,1166121048,1528431660,3584471329
1921,полученного исцеления,FFE^%,3815782540,3035617510,3897974078
1925,на этот бой увеличивает,*4?|Wm*,4068037005,3576927547,2105503344
1926,Пламя Возмездия,[{!T|oXd,1454494186,2730043755,3330213485
1927,"Призывает пламя возмездия на врага, нанося",1%d|7DPq,245504628,1484402717,2668496218
1931,обоих Героев,M0MX|z\;,2817403502,2003949893,4108063450
1932,маг. урона.,uh7W,3358846751,2865439637,667758767
1933,Пророк Леденящего Света,QV[R,2212247174,3334401755,1240007620
1940,Сфера чумного холода,4$-HKY,1975970864,3166901257,1287803028
1944,При наложении,%!U),1916402494,1133330093,1365745639
1945,"на врага, с шансом",gRJ,47402626,735316008,1732763211
1946,накладывается,0)!V%,3985292786,1401641593,3675965833
1947,Леденящий яд,zNj,1616880258,827378784,416878961
1948,Бросает во врага,eT2,215502331,2680853792,1042704407
1953,"особых флаконов, каждый накладывает",o4G:,1818379269,233902108,2518772394
1954,потерянного врагом,XKbbs|sH>,1211335917,3559914593,2788546718
1955,кидает еще,"&K,",2250305710,1484097689,2371500761
1956,флакона.,1UQa,2091033494,2500554317,388554406
1960,Скряга,/t~T#ZX,768850596,66260088,1430468143
1961,Накопление Богатства,c2O,2869190204,1775555907,2222207055
1962,Увеличивает базовый лимит дохода от накоплений на,-g`,1047013206,332434204,642770732
1966,Сила Денег,9m}|hj-,2786190002,132562413,3605113213
1967,"Бросает золотую бомбу, нанося врагу",Tdz,1993069144,3299602379,2920230862
1970,текущее Золото,OF2>,2278275391,1610713599,3676359915
1972,Дракон Повелитель,)|},2075384997,3077985509,875900136
1974,Тело Повелителя,y-',1393040242,1857258848,4147036876
1977,За каждый уникальный навык увеличивает,"/^,Jf",411262778,3103931240,3428768081
1978,Дыхание Тирана,DiD,612750538,1846260729,1104084426
1980,Выстрел драконьего пламени наносит цели магический урон в размере,""";Ki",1470846681,2288674163,2675102722
1981,сумма уровней обоих героев,GZ<,3915289979,3321598990,4008468557
1984,Охотник За Головами,ev2l,589264866,2521732605,2814846780
1985,Золотая Лихорадка,`+o,2167127755,3931902230,2172571491
1989,Каждый раунд за получение,t Qs|C1F,1014482796,3319030791,854295736
1990,базовых навыков вы получаете,tMG,3537495618,3510329908,304848493
1992,Залп Серебряных Пуль,L$mF,1223913620,934025237,4026205471
1994,Выстрелить в врага,"Ng""",17986651,4107601752,1218945891
1995,"серебряными пулями, каждая из которых наносит",(y_@,2702377462,3342615233,2290213582
1996,ед. святого урона,Xo!,2726099931,3696048563,3841439791
2002,за каждые,e_H|mcB,2548346755,642880012,3548575467
2004,"золота, имеющиеся у врага, выпускается дополнительно",Pb&,1251562571,2950515204,2093291748
2005,пули.,wSHWD,913517002,2785799904,3297276076
2006,Ураган Небес,U#c,1615454902,108668637,4096912325
2007,Штормовой Импульс,*xs(,1832159724,2243155315,3680413876
2011,"При нанесении урона,",-zI|q)3,2738038359,2558945297,3216970999
2012,шанс получить,4No,3838407754,2513123733,2431524974
2015,Автор:,ia#,1485848130,3841346606,3992477170
2016,Тысяча лезвий бури,?7|,4263773216,732097950,3632748858
2017,"Призывает бурю вокруг врага, нанося",CXH\P,37427404,2358352809,29114082
2018,магического урона каждые,":/hy|wRI|J9D,",624935414,3380004720,2959855846
2019,сек. в течение,1UY,3773586747,3606667499,1926749900
2021,Гоблин-артиллерист,FdHO|nF]1,21922207,2155155549,2638807288
2022,Особая доставка,Zag,3631547206,3055466334,2934238929
2023,"Каждый раз, когда вы выпускаете снаряд, не являющийся базовой атакой, вы также выпускаете его копию, наносящую",ddKM,1436626925,2355759131,3831143395
2024,урона от оригинала.,pR!v,886037799,4127307057,3805824259
2026,Залп,/~4,672284973,328674516,3337158892
2028,"случайных снарядов, не являющихся базовой атакой, каждый из которых наносит не менее",CO-,2113261655,3598295868,358840314
2029,урона.,H[g],3777798364,3502135867,1945795292
2031,Доступные снаряды в этом матче:,jAp|pnp,220835309,1902973624,443539824
2032,Открывается на,v]w,2552544885,1751521574,3615714435
2035,уровне героя,nWC,2205651139,2105990855,2985100173
2036,снаряд,E;P,2816812526,3548135595,2998469762
2039,Солдат Авангарда,Lh0,309533480,447144191,892948898
2044,Бритвенный Доспех,",Z\kT|xo(",117736594,3880900681,2843804877
2045,Когда ваш,z^mm,3191672659,1300264349,3728705122
2046,"блокирует урон, есть вероятность",?E[|<z:21P,9451799,328753342,125248930
2047,Шанс крита,ShC,671503987,2026479867,240584529
2051,нанести врагу,A4!,1668928898,299738327,4207139821
2059,заблокированный урон,inYM,595593768,2310889717,3408293860
2060,Щит-Бумеранг,]Ih,2557125167,2986316831,2449938968
2061,"Метает щит-бумеранг, который наносит","PHP|@u,2",1750225125,3588323604,824783570
2064,физ. урона и при возврате да,cST,894971229,2938801694,1964723516
2065,Если атака наносит,CW[,1129829990,1357208157,2973918135
2068,Критический удар,0x/,3271859972,1442522896,3191766902
2069,щит бросается снова.,OT]6|+M}e,1227040017,1002907037,126538095
2072,Искоренитель Зла,J<n,345698346,1329246394,3658297843
2073,Руководство Искоренителя,"-#S|@G""",1925623251,2773687076,3641801264
2074,золота за каждое полученное умение,9_D,890190383,2993372609,1107536467
2075,Противодействия,yd#,443200332,3193309738,1680353987
2076,Гнев Правосудия,Bh<,855364598,922951992,3179220066
2080,Призывает с небес,6ML.,2489064650,1795632834,3096905085
2082,"священных клинков, каждый из которых наносит",4;=|J1e,1495490639,4012248086,2199919172
2084,маг. урона. За каждое прокачанное до максимума умение Противодействия призывается,",GM0\",26218013,2683927126,2181733340
2088,клинок.,t+Y%,4204347875,4038094536,3223206349
2090,ЛЕДЯНОЙ ПИТЧЕР,@??,1003693936,194851266,241464227
2091,НАКОПЛЕНИЕ ХОЛОДА,J'0,1212016717,32269874,613676291
2093,По окончании,W r,3270694492,1909565524,1867046297
2094,ЯРОСТИ,B*=,3997672805,88339727,1816912537
2097,оглушите врага на,Ga8,2378927892,571756271,2036648093
2098,секунд. За каждые,+qu,3950857537,2516806583,74491912
2104,ЗАМОРАЖИВАНИЯ,YfH,3990085247,3351664862,1731885995
2106,наложенные на врага во время,]0r,131480645,4203234775,1620803207
2108,длительность этого оглушения увеличивается на,9!Y,765787279,3457342642,1640740703
2111,ГНЕВ ЗИМЫ,V^@1,2814716069,3888919997,4230624153
2112,"Бросьте снежок в врага, нанося",AP|.-,2657938255,3470946033,3833242396
2115,ед. магического урона. Если вы находитесь в состоянии,2Xt,3959851447,1690668955,3400522806
2117,дополнительно наложите,[)S,1835915110,1660466036,410942615
2120,ЗАМОРОЗКИ,=Saj$|rQB,2938603891,1965865444,783686499
2121,Смертельные Шипы,]d]3d,370680844,3471403365,3391041508
2123,Конверсия Крови,2C3,210407855,1404884146,1885304399
2126,За каждые потерянные,o3.6,3106249313,3705051890,3988945210
2128,"очков жизни игрока, увеличивайте максимальный запас","}-,",548336172,2798446835,2044986908
2131,Распростран,{WX,2588154945,583875618,2620615477
2132,нный Кровавый Туман,x98b ,1377004815,1521456238,2918479505
2135,Выброс шипов наносит врагу,qeB,2381637927,3751349636,349023164
2136,потерянные жизни игрока,x$!,635027541,1157704351,1805940251
2137,Маг. урон.,I$2|ICs,3384450792,1277700524,2908576614
2139,ГОБЛИНСКАЯ КАТАПУЛЬТА,"gH1,XX",2479979509,2043660240,2869488806
2140,УСИЛЕНИЕ БРОНИ,(jwq,2522754173,2735023193,2786026240
2141,"Каждый раз, когда вы получаете",_kR|}zF,4200986145,4027084364,3436849133
2146,вы получаете дополнительно,Lde;[,2943621973,3158187548,2102509467
2150,ЩИТА,"RK""",3080886377,3931162049,1671909684
2151,ЗАРЯЖЕННЫЙ ВЫБРОС,h?#,4166370813,320309190,3868896660
2152,Войдите в состояние зарядки длительностью,p$>Q|f>\|qF},1570690274,2485089846,3266615326
2153,"секунды, выпустите два огромных камня, наносящих",)8&[,2883538398,138155024,2241130065
2156,ед. физического урона. За каждые,i$a,1631428150,3987542656,3038779827
2162,"полученные во время состояния зарядки, выпускается один дополнительный камень.",i^ D{tL,3333721967,1238473829,468978701
2163,Страж нежити,|WN,1874112751,1003129230,1233727207
2164,Ледяная родословная,D+7,1694118483,2066335501,467890830
2166,сек. восстанавливает,Hb),3025553494,3506456415,3471801555
2167,Духу,T*]_,3001794327,3325430993,313938616
2168,здоровье в размере,lJ[Xw,2541956551,2014176825,2727390483
2171,стаки Заморозки,2>i.,1976798235,1955971322,1612128584
2176,Лечение Духа не активирует навыки ветки исцеления,vtM,3326045677,1943890787,1272212988
2179,Ледяное господство,99m,517400050,1214772009,4274977914
2180,"Выпускает ледяной шар во врага, нанося",<[/,3190609583,3213769839,2312586644
2181,маг. урона при попадании. Урон увеличивается на,='(M,3891752261,967695630,865447692
2182,за каждый звездный уровень ветки,oX Qx|53),1414483600,3443532747,2248888672
2183,ЗЕЛЬЕ ЛЕЧЕНИЯ, ycq,792445356,2943722305,310612135
2186,жизней игрока.,iWg,1545388287,1333062534,4229551985
2187,КАРТА СКИДОК,$~7T,1842716892,3497269997,1588726018
2190,обновлении,nKf|Dh|,129040188,1826707335,4017999674
2192,магазина навыков есть,Z{-x,2520039981,3545419855,3061682231
2193,шанс вернуть,`Fl,4270694039,1023770213,339737391
2195,ПЕРСТЕНЬ ТОРГОВЦА,brA|T`},1847685926,406871577,3036752248
2199,Первые,+q^*,2073558100,1315151601,728775605
2200,обновления,@R5,3432722478,2699222024,1824859377
2201,в магазине навыков бесплатны. Получение этого сокровища стоит,_:@|6)|,1763264339,1350945646,2735831604
2204,в магазине навыков бесплатны.,"Sr@|12,z",1959293480,3716559400,771882065
2206,УБОРЩИК ПОЛЯ БОЯ,+Wd,3302505846,3464747732,746675340
2207,т дополнительные,"Y ,",3383204965,831016416,1075004326
2208,золота при выборе этого сокровища и в начале каждого раунда.,FZd,2273026242,1704322218,2453340416
2216,ГОБЛИНСКИЙ КОМПОНЕНТ,",iMM",1738696085,766480462,1243942554
2217,Снижает стоимость,i1^j4$,149699487,3157271219,968703053
2218,случайного,N(?,1275702209,2266405302,3082520711
2220,навыка в магазине на, dB|0J#p,588795357,2783960290,2694396883
2221,"золота, но не более чем на",(kB|/5NN,1717656487,4183208179,1785491081
2223,"Технологии гоблинов, бессмысленные и беспощадные!",&Dr@,3436725948,1710402572,1238862862
2224,КНИГА НАСЛЕДИЯ,|_C,2080830196,3883064510,3808528735
2225,"Если изучаемый навык и предыдуший изученный навык относятся к одной ветке, вы получите", %`,282684903,364509887,1220101277
2229,СУНДУК С ЗОЛОТОМ,C5H,727756748,2472806769,3706419144
2230,золота единоразово.,YP!_,3488626477,4137754653,1471026255
2232,КРОВАВЫЙ КАМЕНЬ,-2-,1141865749,231874565,476605863
2233,золота единоразово. Получение этого сокровища забер,p]O#\,3302708857,2327092823,45473675
2234,СКЛАДСКАЯ ПОЛКА,CZA|+T3L,3466825439,569353862,3978016431
2235,В магазине будет,f`X,3601257253,428389188,3844373304
2236,дополнительный навык,"UkI,",3925177126,1990453503,4284684256
2237,автоматически обновляет магазин при получении сокровища,9W|!5,290638202,1596165091,3518026922
2240,НЕСГИБАЕМЫЕ НАПЛЕЧНИКИ,"{Q,|nFYk",2857505423,2850035861,599754098
2242,Вы получаете,;jb,3692619949,4005172224,1019012646
2244,золота после поражения в бою.,_-R,2400038847,2645604764,1813104367
2245,ЛУННОЕ КОЛЬЦО,e.e1|DmQR,3424018711,3280701396,2423652166
2246,"Когда в магазине появляется редкий навык, вы получаете",=V`,3651964687,3039287157,4249264425
2249,"золота, но не более",'_K,2315507420,4144889521,2944033499
2250,СОЛНЕЧНОЕ КОЛЬЦО,Z?[,4081489962,2670536510,860021022
2253,Слегка увеличивает вероятность появления в магазине Мифического навыка. Мифические навыки бесплатны.,@\4o,1127448062,1380077921,290774141
2254,КОПЬ,KA~(,1997348824,1541257858,3126986341
2259,ОХОТНИКА ЗА СОКРОВИЩАМИ,tt!,2072699707,3689417639,1333123779
2260,"Базовый урон, наносимый врагам увеличивается на","\PJ|vg""}",3042899332,812388682,952367224
2261,После победы над врагом вы получаете,Ub-^,701076384,2941475473,2646634357
2263,золота за каждые,seD,4263472657,3130592418,2036886152
2264,КИРКА ИССЛЕДОВАТЕЛЯ,Xasw,4060294227,125622788,2366901402
2267,"золота за каждый новый, ранее не изученный навык.",5Ao+,2500203345,1424241284,143054939
2268,"золота за каждый новый, ранее не изученный навык.Максимальная сумма не превышает",7K2,1201829916,2938744895,622438489
2273,ЗЕЛЬЕ Т,eZu,972633412,2471607787,552126283
2275,МНОЙ СИЛЫ,:LZ}|dO2,2500862957,2938409428,49607712
2279,"Шанс появления редких навыков в магазине навыков значительно увеличен, и при получении редкого навыка вы получаете",I!d,3699836128,2056998568,3773118136
2280,ЗНАК УБЕЖИЩА,~U:9,3751038676,4158781800,1152001560
2281,При поражении защищает игрока от потери жизней. Срабатывает до,PuN|cKq,1944323221,1001053536,4002121739
2285,ТУСКЛЫЙ КАМЕНЬ ЭНЕРГИИ,ccO,1641132354,1407966639,764854418
2287,В начале раунда вы получаете дополнительно,j]nX,4109592928,2098506800,655911762
2289,золота,zK)S4,1910183248,2205758668,3842946686
2290,СЧАСТЛИВАЯ МОНЕТА,@j;NHt|hdn,606422652,520842252,3281758788
2291,Если выбрать указанную ветку как,",>UPx|-0U",3253473079,1938676491,4019321240
2292,счастливую,>H-/|\?>,1591221710,2817172219,3752726467
2293,изучение каждого навыка в ней будет давать,#\Zh,1796538993,803509656,235996608
2294,ЖЕЗЛ БОЖЕСТВЕННОГО ПОКРОВИТЕЛЯ,fu/,4199750158,925903840,1962403393
2295,Когда любая ветка навыков достигает,1:KF8J .,2487201745,4258304796,2096487110
2296,"зд, Мифический навык этой ветки гарантированно появляется в магазине",-op,3850763024,4069038385,768312100
2297,если они еще остались в магазине,l~:|N[:,1053665558,2735667575,4068583998
2298,МАГИЧЕСКИЕ КАРТЫ,fRvk,685989824,2078437254,1541178276
2299,Если последние,/iM_,3808856985,3449500415,2042967047
2305,"полученных навыков принадлежат к одной ветке, вы получаете",7N5,1674027612,1571019639,755956589
2307,случайных навыка из этой ветки.,?gTu,1813730839,2337199281,2111028953
2308,КОРОБКА С СЮРПРИЗОМ,d=_N,4035885719,312050474,1212532478
2309,Вы изучаете,AV<|53],3937526240,2347279193,3026398002
2310,случайных навыков.,LB8,1804469041,42913368,3656991889
2311,БРОНЯ ЗАЩИТНИКА,gG8i,1144265530,1805171744,2818964430
2315,"При поражении и получении урона от врага, снижает получаемый урон на",t7[Y|Fem,3342543920,1688647602,3656510930
2317,При поражении и получении, qN4,2732939163,2309158504,631137034
2319,"и более урона  от врага, снижает получаемый урон на",Cx{Bk,3657272646,4093622681,996866022
2322,ТРИУМФАЛЬНЫЙ МЕЧ,GGe6,3324455391,946206514,1283231025
2323,При победе вы дополнительно получите,_\e,2215947244,534752860,2939099427
2325,АПТЕЧКА,RPuL`,3017894130,3358077350,4164755393
2326,Если в начале раунда у вас менее,Gin,2507574312,66940458,708457589
2329,"жизней игрока, автоматически восстанавливает",f9*,1460716666,2028517044,2079315188
2332,жизни.,|3~L(,1898826948,1851214025,3983629754
2335,УЧЕБНЫЕ ЗАМЕТКИ,@9?I,1168054183,1876026685,3578665307
2336,Редкие навыки дополнительно дают,{iZ,3639657759,1738345412,3902107835
2340,опыта.,13?,2348731070,1284772970,2893036809
2342,СВЯЩЕННАЯ РЕЛИКВИЯ,h4I+,4245564049,679619266,1672506843
2350,бесплатных обновлений,ZyW,3535884840,425728715,2585416427
2354,суммируется,R{ApE,1863569767,2279314068,1027601711
2357,КАРМАННЫЕ ЧАСЫ С ПЕЧАТЬЮ,M_2,1174624181,2605862090,4213716559
2358,Вы можете запретить,m%?,601088,1960809971,1155645000
2359,"ветку, навыки из нее не будут появляться в магазине. Получение сокровища да",+I4,2140545800,3343574850,1597977941
2361,ШЛЯПА ЖАДНОГО ПИРАТА,"U_=t@|,;uT",553502877,2788623825,4265296287
2362,"После окончания каждого матча вы получите дополнительное золото, равное",hvZ&,233047464,1334177982,2676813749
2366,от общего процентного дохода всех остальных игроков,@>/'|lqj,3812683318,116570526,2347269050
2371,с округлением вверх,UY.,1974498878,2372699216,1499945154
2375,ЗОЛОТОЙ КУБОК,oW-,3731373459,2510001007,3772718268
2376,Начальное золото:,kCdd,2079585035,3393087460,3606627858
2378,"Удваивается при победе, теряется при поражении. Активация: забрать вс",;E>,554306744,63290526,348321563
2383,золото на этапе подготовки. Обновляется до,'9y,1003509164,1041110461,3777746299
2384,в новом раунде. Авто-использование при,=Oh,3353207979,869016032,1671697440
2385,КОМПАСС СОКРОВИЩ,$:K,3596090676,2515799690,769987897
2386,"Компасс, указывающий на случайную ветку, в навыке которой спрятано сокровище. Если вы изучите навык с сокровищем, вы получите",\c^,2248363895,856739375,1610625660
2388,случайных навыков этой ветки., N6,3869504018,3162561214,553709003
2390,АЛЫЙ КАПЮШОН,=yg,4167548244,792169647,361568267
2392,Первая победа после поражения да,4K]k,2420355866,1578185497,2289884842
2393,жизни игрока.,cu1|GZl,3174019104,1479842879,775209658
2394,СУНДУК С ДОБЫЧЕЙ,uXg,3896373032,2490691045,3948231373
2396,т дополнительно,"##8|1Bu""b|g"")",1727749864,1169175312,2363394679
2397,урон врага,pq3,1186636731,3886981558,608548493
2398,золота после каждой победы.,d B,1459617864,92266301,4001227135
2399,ДОГОВОР ЗАЙМА,!\'b8,874203627,1907985675,1754529240
2400,"золота сразу, но снижает получаемое золото на",>#=,2347811150,227753291,19730879
2401,следующие,=@K,3918282444,1174184215,3461188401
2406,раунда.,.K|c,3045883584,2713901008,4019316313
2408,КРОВАВОЕ ЧЛЕНСТВО,66S|OQE,2209688568,3197590086,853146973
2411,потерянные жизни следующие,s<(b,3569487619,2684402677,4044224843
2416,обновления магазина бесплатны,=3<,3307429025,2750577740,2188827520
2418,ТОМ МИСТИЦИЗМА,Sti|o2~,4197942062,2985071038,3918003708
2419,"Используйте, чтобы повысить опыт выбранной ветки на",cH0l#,605470506,102746679,961352696
2420,Можно использовать,|6L|zYo,4253371096,48526689,1050338509
2421,ОЖЕРЕЛЬЕ ИЗ КОСТЕЙ,~jN,212119395,832226795,1805369149
2422,"золота в начале раунда. Каждый раз, когда другой игрок умирает, прирост золота увеличивается на",GWCs,1253947019,744540676,1723484254
2423,ПЕРВОБЫТНАЯ РЕЛИКВИЯ,M;q,3240141873,977607804,2237938662
2424,"Используйте, чтобы купить",;/TMI,4088845572,674453785,226847726
2426,жизни за,a~&,2755238392,2506464295,3383994369
2429,золота. Можно использовать до,e.F,2281459837,2200702710,1537595510
2430,ДУШЕВНЫЙ ЭЛЕКСИР,ISV+|vh',728549630,1852992317,2529087116
2431,При получении восстанавливает,--L|z5Q,1656479398,254845688,2240448663
2432,"жизни. Когда другой игрок умирает, восстанавливает еще",O#gL,760053900,3391917160,1507835990
2435,ЗОЛОТОЙ КЛЕВЕР,h6k,2996242090,3554916405,2792238112
2438,В конце раунда да,(N+,4108561378,1351943518,3639571454
2441,т допольнительные,hmY(,827410063,269064825,3832329856
2443,"золота, которые вы имеете. Максимум дает",.##,91027518,505161725,2832722801
2449,СТАТУЯ СПАСИТЕЛЯ,E<FWJ,1936260652,2139195942,2476051848
2450,"жизней, дополнительно да",8.M@| OB{,3056879168,1567106101,1668398914
2456,КЛИНОК ИЗГНАННИКА,9~C,3149922026,2068688334,1364652764
2460,Если вы начинаете бой с менее чем,YSP'K,31359313,3908783785,3263015979
2464,"золота, увеличивает урон,наносимый врагам, на",o(\W,1106271583,4158098789,3618111888
2465,Получение этого сокровища да,Z: ,87205835,3346115048,3168274924
2469,ДУБЛИРУЮЩИЕ ВЕСЫ,l:a,3048271030,3430435574,3974074464
2472,"Используйте, чтобы ещ",<QmR,2192661039,2621671833,3862764954
2473,раз купить последний купленный навык. Можно использовать до,APFM},522741490,960366651,904431492
2474,КОЛЛЕКТОР ЭНЕРГИИ,_^3m,3155769346,297579611,2549153036
2475,В начале раунда увеличивает опыт случайной изученной ветки на,9D^|)K?,3116875033,3439171036,934165168
