# ability.json.decrypted.txt

Расшифрованное представление из ability.json.bytes (структурированные записи):
index	id	type	size	name	keys
1670	2478053780	1346349278	995270101	Посылает ударную волну, наносящую противнику	\(X
1671	927453135	3076854042	3901696231	Количество духов	I}i>
1676	667888299	1380864870	1516325321	вызванных в этой битве	ho?c
1678	385136448	698463244	3233067844	Тихий страж	2-~
1680	135614299	44527174	1104520080	Поднять щиты	r#z
1683	598930626	3245774342	2192329509	В состоянии ярости каждый стак	TQn,shq
1685	1418205569	831702254	1636222440	щита	h|^
1688	1644838583	1656535927	3199784065	дополнительно поглащает	FO|,=-C
1691	2049020978	193527020	3237179625	единиц урона.	JXDo
1692	3826875985	3093440211	330976027	Псионическое эхо	jd*
1696	51577215	3044395892	335482420	С неба падает концентрированная энергия, наносящая	S){
1697	345272854	1298915034	424341465	фактическое поглощение урона щитами	CTd}A\
1699	2012105671	3827174867	516279821	накопленным между двух применений ультимейта	\r-
1700	3477093131	2813286969	1514548939	единиц магического урона противникам.	 <7
1701	4068926933	57707208	1781202377	Капитан Пингвин	?~]
1703	1512051537	2969111614	3423621101	Холодное Питание	Lc)C
1706	3524326743	2775622049	116855676	секунд	~|s
1710	2586302070	4128640906	1241932005	стаков заморозки	{eI
1712	2246392386	993015067	1073329312	здоровья.	)i=
1715	2205492255	1123798683	4118757936	Морозная Сфера	[rZlD
1716	1862644629	4135780507	3787862778	Запускает сферу в противника, нанося	eG\],,no{z
1717	1319852918	2506951539	1160670033	общее восстановленное здоровье во время полета сферы	!}&
1718	3099999689	2290518216	2882795137	магического урона при попадании.	Y&6
1719	694887802	755846469	3800759641	Кровопролитный монарх	@Ad!,pRg
1724	4225836539	2109905314	3063928550	Ядовитые клыки	!l23,tcV
1725	44442657	568376942	2594366639	ядовитый урон	")D
1726	870819981	1814814250	3282785923	также может нанести критический урон с фиксированным шансом	=wX
1728	2482296331	764680848	2245449834	Ядовитая оболочка	4`:,HP^
1729	1309986266	3172405490	992796364	Стоя на токсичном болоте, наносит	EYF,RUd
1730	1260811782	3866822683	3018343874	на врага каждые	3IN,co(
1732	2901943478	2405404193	1133747910	с, ускоряет нанесение	ue@,MKL
1736	562912571	22256924	1975036482	ядовитого урона	K+#,+C'
1737	1941796313	119784482	2515487042	Ледяной дух	&K3
1738	1848222919	399943078	2555588707	Водяной пар	~Q1eA
1744	1309220708	35888597	3979171319	Базовая атака	x=C,tD.
1751	2415517513	2653220452	2606044489	поражает врага, она наносит дополнительные	BU%
1754	2980390721	4120332224	3450066023	Ваша базовая атака	sBV
1755	139828552	154741322	1777856451	базовая атака врага	Lw>X
1756	127984351	4266698116	2607307689	Мощь стихий	z'6N-
1763	42589814	1904605004	3984894859	которая заканчивается после запуска базовой атаки	riI,UR'=
1768	2260354499	3174317388	760515788	раз.	#[o,FXKP
1770	4124868818	1115191139	2907512305	Перцовый Стрелок	FA:C
1771	3827430795	3054877014	143007050	Взрывная пуля	r%\
1773	3755174814	18950255	4119458576	За каждые накопленные	k[b_^
1774	4034483139	2588562311	3121179134	очков	R?sh,D&g
1775	103071197	797007932	2580348385	выпустите пулю, которая нанесет	]5I,"Px
1778	631974006	771830914	676120397	магического урона. Если одна пуля наносит вражескому герою более	pwg
1779	1880147322	2564956765	2275416679	урона, выстреливается еще одна пуля.	/}_}U
1780	1119278662	1116817087	3211898704	Зачарованная пуля	KtK)3
1781	3705270570	54003914	3584339255	Выпускает пулю и проклинает врага, длительностью	2)v
1783	3174840614	416514474	4086756013	секунд. В течение этого периода накладывает	71a"
1784	1775923514	2713431673	3804235641	секунды.	5O7,ZQos
1788	994086900	1001549964	341337189	Лесная Дриада	,IO,>?3bQ
1789	3312032568	2639598584	2000734575	Дикая Поддержка	Qb*
1790	999616274	136413336	4246493399	секунд после начала боя на помощь приходит	~\$
1792	570004493	1185648730	3594791314	обладающий запасом здоровья:	]nw
1793	3684321045	4005021212	1310541296	Дикий Рост	.*I_
1794	1885075321	2131969275	1357043220	Призывает силы дикой природы, нанося врагам	~58,WHZS3
1795	471694542	171477756	3721274606	количество	e)~h
1796	447218315	1211790079	877913025	ДУХОВ	'@1
1798	2336516017	3799383832	2448639842	на поле	g_[
1804	4277557420	1376718670	3054388124	единиц магического урона и восстанавливая	?Jqe,]$Lc
1806	3709827113	1944638998	2091136936	очков здоровья тому	^Fu.
1810	4265469862	1620761742	1136928576	ДУХУ	@m+_-
1812	510444573	794546842	1292296424	у которого наименьший процент здоровья	9XF,q~}
1813	805120367	3698641819	3985911843	Матриарх злых духов	:cn
1815	1461412402	1425709464	2539740147	Демоническая Сокровищная Бусина	KjF
1818	3892633703	3958100335	1725457333	секунды дополнительно восстанавливает	~uC_P
1819	1940646150	3053318071	4222454632	процент потерянного здоровья	Zbq,fFb
1821	1218997746	1642356555	655841251	Вытягивание души	7rL
1822	1808957710	180993374	4050179155	Посылает злых духов на врага, которые наносят ему	wEKA+bvKP
1823	1321347168	513652435	3126253366	максимальное здоровье	b\S
1826	1256626992	2666768460	501183410	единиц магического урона и  крадут	h.mw
1827	4154124024	3023955552	1630115983	равное количеству урона, полученного вражеским героем.	:x1
1833	53105145	3980651162	1494465176	Охотник на волков	n*sa
1837	2528891457	3591398417	3079523448	Мародерство	={0
1838	3894793779	2518436153	3248583085	После каждой победы в бою захватите	'_!e
1839	3476504646	660639009	2227058840	Количество побед подряд	,|=,G];
1841	3675974349	1968090954	2498421581	золота у противника, но не более	uaC
1842	3350175563	3152414758	3454978031	золота.	ha(!
1847	3724143410	1182109242	1548697926	Бросок сетки	0E9(,x\f
1848	4147210603	525858313	2404354663	Бросает сеть, чтобы поймать врага в ловушку, оглушая его на	7vO)
1849	2867247202	1598040739	2409404617	невозможно атаковать, увернуться или использовать ультимейт	Pb-h
1853	3096794436	1623056491	3358464182	Племенной дух	-bx
1857	2510849006	3518293189	864170735	Жажда крови	|`{,O]|
1858	3011178022	3475958152	1279923741	Племенной дух боевого духа наполнен жаждой битвы, увеличивая урон игрока на	f5]
1861	799727076	1158791746	1246152180	Копье жертвоприношения	[_F9%,zto?
1863	2450512462	3276293825	311908321	Бросает во врага копье света, которое при попадании наносит	_uo
1864	3416651141	1370142726	79373826	урон игрока	eWd,V2$
1866	149739478	2800159817	275824809	магического урона.	rt(_
1867	2587282250	2330222003	1236240385	Дворф ветеран	cy|
1873	3606719516	3574784784	2241649383	Выстрел в голову	1m2|r
1876	2861085955	2056775951	2941020218	Каждый	lP-Ki,,{mu,,W8u
1877	1199703152	1611283483	1116837162	критический удар	Ye{
1883	3646305486	2217045608	2059762447	дополнительно оглушает на протяжении	&}_
1885	4261824503	3463273099	355032519	секунд после нанесения урона.	F] ,R*:{
1887	396263225	1605488418	2195228074	Быстрая Очередь	NaG
1892	3477298792	2014186256	3979419753	Выпускает непрерывные взрывные снаряды, наносящие	XH7,dvZlC
1895	1184605390	261170614	3374863549	физического урона противнику каждые	M'=g`W
1897	2560637172	2957413167	468571764	секунд, в течение	cS*
1899	2082511753	3078150720	345409458	Предложено игроком:	t[J,ZuQ"
1900	2752613054	1229684720	3269226895	Воевода	ul8
1902	2261925428	488567359	1076051026	Молот войны	)d2
1905	3115151794	2155291840	686224487	крит.	!YD
1906	3815962256	1967653486	1835482059	наносит доп. урон в размере	]iE
1907	1392029215	1430533284	774328337	макс.	p|'
1908	2313782333	3703624084	683338271	Инферно Раздора	$<k,g'N,]72
1911	2307015055	448300361	2771074673	Высвобождает	H*a
1912	1039696112	3830630591	1648627058	языков пламени во все стороны, поражая врагов. Каждый язык пламени наносит	kXsR
1913	2739589032	446786344	2043996110	физ. урона.	193
1915	2286195661	1077562272	3813785711	Демон-герцог	3D'
1918	704406026	4152268861	701597172	мное усиление	;d57
1919	1166121048	1528431660	3584471329	Во время боя	R@-T,M2S|(1
1921	3815782540	3035617510	3897974078	полученного исцеления	FFE^%
1925	4068037005	3576927547	2105503344	на этот бой увеличивает	*4?,Wm*
1926	1454494186	2730043755	3330213485	Пламя Возмездия	[{!T,oXd
1927	245504628	1484402717	2668496218	Призывает пламя возмездия на врага, нанося	1%d,7DPq
1931	2817403502	2003949893	4108063450	обоих Героев	M0MX,z\;
1932	3358846751	2865439637	667758767	маг. урона.	uh7W
1933	2212247174	3334401755	1240007620	Пророк Леденящего Света	QV[R
1940	1975970864	3166901257	1287803028	Сфера чумного холода	4$-HKY
1944	1916402494	1133330093	1365745639	При наложении	%!U)
1945	47402626	735316008	1732763211	на врага, с шансом	gRJ
1946	3985292786	1401641593	3675965833	накладывается	0)!V%
1947	1616880258	827378784	416878961	Леденящий яд	zNj
1948	215502331	2680853792	1042704407	Бросает во врага	eT2
1953	1818379269	233902108	2518772394	особых флаконов, каждый накладывает	o4G:
1954	1211335917	3559914593	2788546718	потерянного врагом	XKbbs,sH>
1955	2250305710	1484097689	2371500761	кидает еще	&K,
1956	2091033494	2500554317	388554406	флакона.	1UQa
1960	768850596	66260088	1430468143	Скряга	/t~T#ZX
1961	2869190204	1775555907	2222207055	Накопление Богатства	c2O
1962	1047013206	332434204	642770732	Увеличивает базовый лимит дохода от накоплений на	-g`
1966	2786190002	132562413	3605113213	Сила Денег	9m},hj-
1967	1993069144	3299602379	2920230862	Бросает золотую бомбу, нанося врагу	Tdz
1970	2278275391	1610713599	3676359915	текущее Золото	OF2>
1972	2075384997	3077985509	875900136	Дракон Повелитель	)|}
1974	1393040242	1857258848	4147036876	Тело Повелителя	y-'
1977	411262778	3103931240	3428768081	За каждый уникальный навык увеличивает	/^,Jf
1978	612750538	1846260729	1104084426	Дыхание Тирана	DiD
1980	1470846681	2288674163	2675102722	Выстрел драконьего пламени наносит цели магический урон в размере	";Ki
1981	3915289979	3321598990	4008468557	сумма уровней обоих героев	GZ<
1984	589264866	2521732605	2814846780	Охотник За Головами	ev2l
1985	2167127755	3931902230	2172571491	Золотая Лихорадка	`+o
1989	1014482796	3319030791	854295736	Каждый раунд за получение	t Qs,C1F
1990	3537495618	3510329908	304848493	базовых навыков вы получаете	tMG
1992	1223913620	934025237	4026205471	Залп Серебряных Пуль	L$mF
1994	17986651	4107601752	1218945891	Выстрелить в врага	Ng"
1995	2702377462	3342615233	2290213582	серебряными пулями, каждая из которых наносит	(y_@
1996	2726099931	3696048563	3841439791	ед. святого урона	Xo!
2002	2548346755	642880012	3548575467	за каждые	e_H,mcB
2004	1251562571	2950515204	2093291748	золота, имеющиеся у врага, выпускается дополнительно	Pb&
2005	913517002	2785799904	3297276076	пули.	wSHWD
2006	1615454902	108668637	4096912325	Ураган Небес	U#c
2007	1832159724	2243155315	3680413876	Штормовой Импульс	*xs(
2011	2738038359	2558945297	3216970999	При нанесении урона,	-zI,q)3
2012	3838407754	2513123733	2431524974	шанс получить	4No
2015	1485848130	3841346606	3992477170	Автор:	ia#
2016	4263773216	732097950	3632748858	Тысяча лезвий бури	?7|
2017	37427404	2358352809	29114082	Призывает бурю вокруг врага, нанося	CXH\P
2018	624935414	3380004720	2959855846	магического урона каждые	:/hy,wRI,J9D,
2019	3773586747	3606667499	1926749900	сек. в течение	1UY
2021	21922207	2155155549	2638807288	Гоблин-артиллерист	FdHO,nF]1
2022	3631547206	3055466334	2934238929	Особая доставка	Zag
2023	1436626925	2355759131	3831143395	Каждый раз, когда вы выпускаете снаряд, не являющийся базовой атакой, вы также выпускаете его копию, наносящую	ddKM
2024	886037799	4127307057	3805824259	урона от оригинала.	pR!v
2026	672284973	328674516	3337158892	Залп	/~4
2028	2113261655	3598295868	358840314	случайных снарядов, не являющихся базовой атакой, каждый из которых наносит не менее	CO-
2029	3777798364	3502135867	1945795292	урона.	H[g]
2031	220835309	1902973624	443539824	Доступные снаряды в этом матче:	jAp,pnp
2032	2552544885	1751521574	3615714435	Открывается на	v]w
2035	2205651139	2105990855	2985100173	уровне героя	nWC
2036	2816812526	3548135595	2998469762	снаряд	E;P
2039	309533480	447144191	892948898	Солдат Авангарда	Lh0
2044	117736594	3880900681	2843804877	Бритвенный Доспех	,Z\kT,xo(
2045	3191672659	1300264349	3728705122	Когда ваш	z^mm
2046	9451799	328753342	125248930	блокирует урон, есть вероятность	?E[,<z:21P
2047	671503987	2026479867	240584529	Шанс крита	ShC
2051	1668928898	299738327	4207139821	нанести врагу	A4!
2059	595593768	2310889717	3408293860	заблокированный урон	inYM
2060	2557125167	2986316831	2449938968	Щит-Бумеранг	]Ih
2061	1750225125	3588323604	824783570	Метает щит-бумеранг, который наносит	PHP,@u,2
2064	894971229	2938801694	1964723516	физ. урона и при возврате да	cST
2065	1129829990	1357208157	2973918135	Если атака наносит	CW[
2068	3271859972	1442522896	3191766902	Критический удар	0x/
2069	1227040017	1002907037	126538095	щит бросается снова.	OT]6,+M}e
2072	345698346	1329246394	3658297843	Искоренитель Зла	J<n
2073	1925623251	2773687076	3641801264	Руководство Искоренителя	-#S,@G"
2074	890190383	2993372609	1107536467	золота за каждое полученное умение	9_D
2075	443200332	3193309738	1680353987	Противодействия	yd#
2076	855364598	922951992	3179220066	Гнев Правосудия	Bh<
2080	2489064650	1795632834	3096905085	Призывает с небес	6ML.
2082	1495490639	4012248086	2199919172	священных клинков, каждый из которых наносит	4;=,J1e
2084	26218013	2683927126	2181733340	маг. урона. За каждое прокачанное до максимума умение Противодействия призывается	,GM0\
2088	4204347875	4038094536	3223206349	клинок.	t+Y%
2090	1003693936	194851266	241464227	ЛЕДЯНОЙ ПИТЧЕР	@??
2091	1212016717	32269874	613676291	НАКОПЛЕНИЕ ХОЛОДА	J'0
2093	3270694492	1909565524	1867046297	По окончании	W r
2094	3997672805	88339727	1816912537	ЯРОСТИ	B*=
2097	2378927892	571756271	2036648093	оглушите врага на	Ga8
2098	3950857537	2516806583	74491912	секунд. За каждые	+qu
2104	3990085247	3351664862	1731885995	ЗАМОРАЖИВАНИЯ	YfH
2106	131480645	4203234775	1620803207	наложенные на врага во время	]0r
2108	765787279	3457342642	1640740703	длительность этого оглушения увеличивается на	9!Y
2111	2814716069	3888919997	4230624153	ГНЕВ ЗИМЫ	V^@1
2112	2657938255	3470946033	3833242396	Бросьте снежок в врага, нанося	AP|.-
2115	3959851447	1690668955	3400522806	ед. магического урона. Если вы находитесь в состоянии	2Xt
2117	1835915110	1660466036	410942615	дополнительно наложите	[)S
2120	2938603891	1965865444	783686499	ЗАМОРОЗКИ	=Saj$,rQB
2121	370680844	3471403365	3391041508	Смертельные Шипы	]d]3d
2123	210407855	1404884146	1885304399	Конверсия Крови	2C3
2126	3106249313	3705051890	3988945210	За каждые потерянные	o3.6
2128	548336172	2798446835	2044986908	очков жизни игрока, увеличивайте максимальный запас	}-,
2131	2588154945	583875618	2620615477	Распростран	{WX
2132	1377004815	1521456238	2918479505	нный Кровавый Туман	x98b 
2135	2381637927	3751349636	349023164	Выброс шипов наносит врагу	qeB
2136	635027541	1157704351	1805940251	потерянные жизни игрока	x$!
2137	3384450792	1277700524	2908576614	Маг. урон.	I$2,ICs
2139	2479979509	2043660240	2869488806	ГОБЛИНСКАЯ КАТАПУЛЬТА	gH1,XX
2140	2522754173	2735023193	2786026240	УСИЛЕНИЕ БРОНИ	(jwq
2141	4200986145	4027084364	3436849133	Каждый раз, когда вы получаете	_kR,}zF
2146	2943621973	3158187548	2102509467	вы получаете дополнительно	Lde;[
2150	3080886377	3931162049	1671909684	ЩИТА	RK"
2151	4166370813	320309190	3868896660	ЗАРЯЖЕННЫЙ ВЫБРОС	h?#
2152	1570690274	2485089846	3266615326	Войдите в состояние зарядки длительностью	p$>Q,f>\,qF}
2153	2883538398	138155024	2241130065	секунды, выпустите два огромных камня, наносящих	)8&[
2156	1631428150	3987542656	3038779827	ед. физического урона. За каждые	i$a
2162	3333721967	1238473829	468978701	полученные во время состояния зарядки, выпускается один дополнительный камень.	i^ D{tL
2163	1874112751	1003129230	1233727207	Страж нежити	|WN
2164	1694118483	2066335501	467890830	Ледяная родословная	D+7
2166	3025553494	3506456415	3471801555	сек. восстанавливает	Hb)
2167	3001794327	3325430993	313938616	Духу	T*]_
2168	2541956551	2014176825	2727390483	здоровье в размере	lJ[Xw
2171	1976798235	1955971322	1612128584	стаки Заморозки	2>i.
2176	3326045677	1943890787	1272212988	Лечение Духа не активирует навыки ветки исцеления	vtM
2179	517400050	1214772009	4274977914	Ледяное господство	99m
2180	3190609583	3213769839	2312586644	Выпускает ледяной шар во врага, нанося	<[/
2181	3891752261	967695630	865447692	маг. урона при попадании. Урон увеличивается на	='(M
2182	1414483600	3443532747	2248888672	за каждый звездный уровень ветки	oX Qx,53)
2183	792445356	2943722305	310612135	ЗЕЛЬЕ ЛЕЧЕНИЯ	 ycq
2186	1545388287	1333062534	4229551985	жизней игрока.	iWg
2187	1842716892	3497269997	1588726018	КАРТА СКИДОК	$~7T
2190	129040188	1826707335	4017999674	обновлении	nKf,Dh|
2192	2520039981	3545419855	3061682231	магазина навыков есть	Z{-x
2193	4270694039	1023770213	339737391	шанс вернуть	`Fl
2195	1847685926	406871577	3036752248	ПЕРСТЕНЬ ТОРГОВЦА	brA,T`}
2199	2073558100	1315151601	728775605	Первые	+q^*
2200	3432722478	2699222024	1824859377	обновления	@R5
2201	1763264339	1350945646	2735831604	в магазине навыков бесплатны. Получение этого сокровища стоит	_:@,6)|
2204	1959293480	3716559400	771882065	в магазине навыков бесплатны.	Sr@,12,z
2206	3302505846	3464747732	746675340	УБОРЩИК ПОЛЯ БОЯ	+Wd
2207	3383204965	831016416	1075004326	т дополнительные	Y ,
2208	2273026242	1704322218	2453340416	золота при выборе этого сокровища и в начале каждого раунда.	FZd
2216	1738696085	766480462	1243942554	ГОБЛИНСКИЙ КОМПОНЕНТ	,iMM
2217	149699487	3157271219	968703053	Снижает стоимость	i1^j4$
2218	1275702209	2266405302	3082520711	случайного	N(?
2220	588795357	2783960290	2694396883	навыка в магазине на	 dB,0J#p
2221	1717656487	4183208179	1785491081	золота, но не более чем на	(kB,/5NN
2223	3436725948	1710402572	1238862862	Технологии гоблинов, бессмысленные и беспощадные!	&Dr@
2224	2080830196	3883064510	3808528735	КНИГА НАСЛЕДИЯ	|_C
2225	282684903	364509887	1220101277	Если изучаемый навык и предыдуший изученный навык относятся к одной ветке, вы получите	 %`
2229	727756748	2472806769	3706419144	СУНДУК С ЗОЛОТОМ	C5H
2230	3488626477	4137754653	1471026255	золота единоразово.	YP!_
2232	1141865749	231874565	476605863	КРОВАВЫЙ КАМЕНЬ	-2-
2233	3302708857	2327092823	45473675	золота единоразово. Получение этого сокровища забер	p]O#\
2234	3466825439	569353862	3978016431	СКЛАДСКАЯ ПОЛКА	CZA,+T3L
2235	3601257253	428389188	3844373304	В магазине будет	f`X
2236	3925177126	1990453503	4284684256	дополнительный навык	UkI,
2237	290638202	1596165091	3518026922	автоматически обновляет магазин при получении сокровища	9W|!5
2240	2857505423	2850035861	599754098	НЕСГИБАЕМЫЕ НАПЛЕЧНИКИ	{Q,,nFYk
2242	3692619949	4005172224	1019012646	Вы получаете	;jb
2244	2400038847	2645604764	1813104367	золота после поражения в бою.	_-R
2245	3424018711	3280701396	2423652166	ЛУННОЕ КОЛЬЦО	e.e1,DmQR
2246	3651964687	3039287157	4249264425	Когда в магазине появляется редкий навык, вы получаете	=V`
2249	2315507420	4144889521	2944033499	золота, но не более	'_K
2250	4081489962	2670536510	860021022	СОЛНЕЧНОЕ КОЛЬЦО	Z?[
2253	1127448062	1380077921	290774141	Слегка увеличивает вероятность появления в магазине Мифического навыка. Мифические навыки бесплатны.	@\4o
2254	1997348824	1541257858	3126986341	КОПЬ	KA~(
2259	2072699707	3689417639	1333123779	ОХОТНИКА ЗА СОКРОВИЩАМИ	tt!
2260	3042899332	812388682	952367224	Базовый урон, наносимый врагам увеличивается на	\PJ,vg"}
2261	701076384	2941475473	2646634357	После победы над врагом вы получаете	Ub-^
2263	4263472657	3130592418	2036886152	золота за каждые	seD
2264	4060294227	125622788	2366901402	КИРКА ИССЛЕДОВАТЕЛЯ	Xasw
2267	2500203345	1424241284	143054939	золота за каждый новый, ранее не изученный навык.	5Ao+
2268	1201829916	2938744895	622438489	золота за каждый новый, ранее не изученный навык.Максимальная сумма не превышает	7K2
2273	972633412	2471607787	552126283	ЗЕЛЬЕ Т	eZu
2275	2500862957	2938409428	49607712	МНОЙ СИЛЫ	:LZ},dO2
2279	3699836128	2056998568	3773118136	Шанс появления редких навыков в магазине навыков значительно увеличен, и при получении редкого навыка вы получаете	I!d
2280	3751038676	4158781800	1152001560	ЗНАК УБЕЖИЩА	~U:9
2281	1944323221	1001053536	4002121739	При поражении защищает игрока от потери жизней. Срабатывает до	PuN,cKq
2285	1641132354	1407966639	764854418	ТУСКЛЫЙ КАМЕНЬ ЭНЕРГИИ	ccO
2287	4109592928	2098506800	655911762	В начале раунда вы получаете дополнительно	j]nX
2289	1910183248	2205758668	3842946686	золота	zK)S4
2290	606422652	520842252	3281758788	СЧАСТЛИВАЯ МОНЕТА	@j;NHt,hdn
2291	3253473079	1938676491	4019321240	Если выбрать указанную ветку как	,>UPx,-0U
2292	1591221710	2817172219	3752726467	счастливую	>H-/,\?>
2293	1796538993	803509656	235996608	изучение каждого навыка в ней будет давать	#\Zh
2294	4199750158	925903840	1962403393	ЖЕЗЛ БОЖЕСТВЕННОГО ПОКРОВИТЕЛЯ	fu/
2295	2487201745	4258304796	2096487110	Когда любая ветка навыков достигает	1:KF8J .
2296	3850763024	4069038385	768312100	зд, Мифический навык этой ветки гарантированно появляется в магазине	-op
2297	1053665558	2735667575	4068583998	если они еще остались в магазине	l~:,N[:
2298	685989824	2078437254	1541178276	МАГИЧЕСКИЕ КАРТЫ	fRvk
2299	3808856985	3449500415	2042967047	Если последние	/iM_
2305	1674027612	1571019639	755956589	полученных навыков принадлежат к одной ветке, вы получаете	7N5
2307	1813730839	2337199281	2111028953	случайных навыка из этой ветки.	?gTu
2308	4035885719	312050474	1212532478	КОРОБКА С СЮРПРИЗОМ	d=_N
2309	3937526240	2347279193	3026398002	Вы изучаете	AV<,53]
2310	1804469041	42913368	3656991889	случайных навыков.	LB8
2311	1144265530	1805171744	2818964430	БРОНЯ ЗАЩИТНИКА	gG8i
2315	3342543920	1688647602	3656510930	При поражении и получении урона от врага, снижает получаемый урон на	t7[Y,Fem
2317	2732939163	2309158504	631137034	При поражении и получении	 qN4
2319	3657272646	4093622681	996866022	и более урона  от врага, снижает получаемый урон на	Cx{Bk
2322	3324455391	946206514	1283231025	ТРИУМФАЛЬНЫЙ МЕЧ	GGe6
2323	2215947244	534752860	2939099427	При победе вы дополнительно получите	_\e
2325	3017894130	3358077350	4164755393	АПТЕЧКА	RPuL`
2326	2507574312	66940458	708457589	Если в начале раунда у вас менее	Gin
2329	1460716666	2028517044	2079315188	жизней игрока, автоматически восстанавливает	f9*
2332	1898826948	1851214025	3983629754	жизни.	|3~L(
2335	1168054183	1876026685	3578665307	УЧЕБНЫЕ ЗАМЕТКИ	@9?I
2336	3639657759	1738345412	3902107835	Редкие навыки дополнительно дают	{iZ
2340	2348731070	1284772970	2893036809	опыта.	13?
2342	4245564049	679619266	1672506843	СВЯЩЕННАЯ РЕЛИКВИЯ	h4I+
2350	3535884840	425728715	2585416427	бесплатных обновлений	ZyW
2354	1863569767	2279314068	1027601711	суммируется	R{ApE
2357	1174624181	2605862090	4213716559	КАРМАННЫЕ ЧАСЫ С ПЕЧАТЬЮ	M_2
2358	601088	1960809971	1155645000	Вы можете запретить	m%?
2359	2140545800	3343574850	1597977941	ветку, навыки из нее не будут появляться в магазине. Получение сокровища да	+I4
2361	553502877	2788623825	4265296287	ШЛЯПА ЖАДНОГО ПИРАТА	U_=t@,,;uT
2362	233047464	1334177982	2676813749	После окончания каждого матча вы получите дополнительное золото, равное	hvZ&
2366	3812683318	116570526	2347269050	от общего процентного дохода всех остальных игроков	@>/',lqj
2371	1974498878	2372699216	1499945154	с округлением вверх	UY.
2375	3731373459	2510001007	3772718268	ЗОЛОТОЙ КУБОК	oW-
2376	2079585035	3393087460	3606627858	Начальное золото:	kCdd
2378	554306744	63290526	348321563	Удваивается при победе, теряется при поражении. Активация: забрать вс	;E>
2383	1003509164	1041110461	3777746299	золото на этапе подготовки. Обновляется до	'9y
2384	3353207979	869016032	1671697440	в новом раунде. Авто-использование при	=Oh
2385	3596090676	2515799690	769987897	КОМПАСС СОКРОВИЩ	$:K
2386	2248363895	856739375	1610625660	Компасс, указывающий на случайную ветку, в навыке которой спрятано сокровище. Если вы изучите навык с сокровищем, вы получите	\c^
2388	3869504018	3162561214	553709003	случайных навыков этой ветки.	 N6
2390	4167548244	792169647	361568267	АЛЫЙ КАПЮШОН	=yg
2392	2420355866	1578185497	2289884842	Первая победа после поражения да	4K]k
2393	3174019104	1479842879	775209658	жизни игрока.	cu1,GZl
2394	3896373032	2490691045	3948231373	СУНДУК С ДОБЫЧЕЙ	uXg
2396	1727749864	1169175312	2363394679	т дополнительно	##8,1Bu"b,g")
2397	1186636731	3886981558	608548493	урон врага	pq3
2398	1459617864	92266301	4001227135	золота после каждой победы.	d B
2399	874203627	1907985675	1754529240	ДОГОВОР ЗАЙМА	!\'b8
2400	2347811150	227753291	19730879	золота сразу, но снижает получаемое золото на	>#=
2401	3918282444	1174184215	3461188401	следующие	=@K
2406	3045883584	2713901008	4019316313	раунда.	.K|c
2408	2209688568	3197590086	853146973	КРОВАВОЕ ЧЛЕНСТВО	66S,OQE
2411	3569487619	2684402677	4044224843	потерянные жизни следующие	s<(b
2416	3307429025	2750577740	2188827520	обновления магазина бесплатны	=3<
2418	4197942062	2985071038	3918003708	ТОМ МИСТИЦИЗМА	Sti,o2~
2419	605470506	102746679	961352696	Используйте, чтобы повысить опыт выбранной ветки на	cH0l#
2420	4253371096	48526689	1050338509	Можно использовать	|6L,zYo
2421	212119395	832226795	1805369149	ОЖЕРЕЛЬЕ ИЗ КОСТЕЙ	~jN
2422	1253947019	744540676	1723484254	золота в начале раунда. Каждый раз, когда другой игрок умирает, прирост золота увеличивается на	GWCs
2423	3240141873	977607804	2237938662	ПЕРВОБЫТНАЯ РЕЛИКВИЯ	M;q
2424	4088845572	674453785	226847726	Используйте, чтобы купить	;/TMI
2426	2755238392	2506464295	3383994369	жизни за	a~&
2429	2281459837	2200702710	1537595510	золота. Можно использовать до	e.F
2430	728549630	1852992317	2529087116	ДУШЕВНЫЙ ЭЛЕКСИР	ISV+,vh'
2431	1656479398	254845688	2240448663	При получении восстанавливает	--L,z5Q
2432	760053900	3391917160	1507835990	жизни. Когда другой игрок умирает, восстанавливает еще	O#gL
2435	2996242090	3554916405	2792238112	ЗОЛОТОЙ КЛЕВЕР	h6k
2438	4108561378	1351943518	3639571454	В конце раунда да	(N+
2441	827410063	269064825	3832329856	т допольнительные	hmY(
2443	91027518	505161725	2832722801	золота, которые вы имеете. Максимум дает	.##
2449	1936260652	2139195942	2476051848	СТАТУЯ СПАСИТЕЛЯ	E<FWJ
2450	3056879168	1567106101	1668398914	жизней, дополнительно да	8.M@, OB{
2456	3149922026	2068688334	1364652764	КЛИНОК ИЗГНАННИКА	9~C
2460	31359313	3908783785	3263015979	Если вы начинаете бой с менее чем	YSP'K
2464	1106271583	4158098789	3618111888	золота, увеличивает урон,наносимый врагам, на	o(\W
2465	87205835	3346115048	3168274924	Получение этого сокровища да	Z: 
2469	3048271030	3430435574	3974074464	ДУБЛИРУЮЩИЕ ВЕСЫ	l:a
2472	2192661039	2621671833	3862764954	Используйте, чтобы ещ	<QmR
2473	522741490	960366651	904431492	раз купить последний купленный навык. Можно использовать до	APFM}
2474	3155769346	297579611	2549153036	КОЛЛЕКТОР ЭНЕРГИИ	_^3m
2475	3116875033	3439171036	934165168	В начале раунда увеличивает опыт случайной изученной ветки на	9D^,)K?
2476	2362891878	3249450229	4115565036	СУНДУК С ПРИПАСАМИ	i9;p
