index,id,type,size
1675,977554259,1021397184,558260347
1676,667888299,1380864870,1516325321
1677,677228100,3076916754,430675820
1678,385136448,698463244,3233067844
1679,787064020,3724539014,2674913565
1680,135614299,44527174,1104520080
1681,1216085779,153953412,153510856
1682,2878901905,1762988847,269566235
1683,598930626,3245774342,2192329509
1684,3318942002,2394587339,2942687135
1685,1418205569,831702254,1636222440
1686,2046607084,4141392118,1561442737
1687,1879591354,4102518728,1633584706
1688,1644838583,1656535927,3199784065
1689,380149681,380635936,75638185
1690,3314946574,4022950989,4113995790
1691,2049020978,193527020,3237179625
1692,3826875985,3093440211,330976027
1693,2649977910,771655296,43817937
1694,4099904906,1271896021,3172360165
1695,1785924643,3347269967,3155907526
1696,51577215,3044395892,335482420
1697,345272854,1298915034,424341465
1698,3473595319,723018506,3342346011
1699,2012105671,3827174867,516279821
1700,3477093131,2813286969,1514548939
1701,4068926933,57707208,1781202377
1702,3433233542,4278054882,3865271101
1703,1512051537,2969111614,3423621101
1704,1168398236,132880545,4089976695
1705,2972124466,3622320088,4235278004
1706,3524326743,2775622049,116855676
1707,2665766892,1191816948,1098049301
1708,1183509144,2072465804,3185033204
1709,2161326529,4037450254,2865836105
1710,2586302070,4128640906,1241932005
1711,1263805285,1352209616,56991131
1712,2246392386,993015067,1073329312
1713,3841581593,769242593,1901366251
1714,3426838925,614339191,3329777644
1715,2205492255,1123798683,4118757936
1716,1862644629,4135780507,3787862778
1717,1319852918,2506951539,1160670033
1718,3099999689,2290518216,2882795137
1719,694887802,755846469,3800759641
1720,3495148918,2171585409,2335802827
1721,3892107760,766463366,1283132790
1722,2066349069,4268772692,135692087
1723,1138171589,1798150796,2601290029
1724,4225836539,2109905314,3063928550
1725,44442657,568376942,2594366639
1726,870819981,1814814250,3282785923
1727,3109678359,1378093622,818357747
1728,2482296331,764680848,2245449834
1729,1309986266,3172405490,992796364
1730,1260811782,3866822683,3018343874
1731,1388591014,2386963184,3963327390
1732,2901943478,2405404193,1133747910
1733,3296038894,3142385559,3155931475
1734,226387449,74363101,2228716298
1735,453327483,3627192765,2426322079
1736,562912571,22256924,1975036482
1737,1941796313,119784482,2515487042
1738,1848222919,399943078,2555588707
1739,4293956739,811656293,540355406
1740,38584544,336244107,3019691851
1741,1407599763,29396130,4036473869
1742,3177682055,380070916,1522006334
1743,1797538472,2474855620,3616307940
1744,1309220708,35888597,3979171319
1745,3388170326,3311419126,51281369
1746,2722141628,4127902243,547508581
1747,2769751723,2554919978,229683702
1748,2029194354,1487854839,4024430930
1749,4199757820,952257606,2736184523
1750,1803336641,1126324865,2472893833
1751,2415517513,2653220452,2606044489
1752,3687621827,2358389453,1131976403
1753,2179344437,4273708767,2061962272
1754,2980390721,4120332224,3450066023
1755,139828552,154741322,1777856451
1756,127984351,4266698116,2607307689
1757,2050925517,2770270707,2291325766
1758,1673206042,1238722455,1432940776
1759,3105584853,2022547825,3012152501
1760,3576847039,830021203,2654331798
1761,901247506,4032336583,396285073
1762,733691936,3070925455,3312706729
1763,42589814,1904605004,3984894859
1764,449870525,3267750770,511378840
1765,4091749521,877002613,2630548353
1766,3401959938,860766530,866380806
1767,2423013530,3863042621,1093886368
1768,2260354499,3174317388,760515788
1769,227524542,539932185,1600480414
1770,4124868818,1115191139,2907512305
1771,3827430795,3054877014,143007050
1772,729823146,2613217370,3077161372
1773,3755174814,18950255,4119458576
1774,4034483139,2588562311,3121179134
1775,103071197,797007932,2580348385
1776,49325361,2671971916,3603119989
1777,1008131368,112727970,2589725888
1778,631974006,771830914,676120397
1779,1880147322,2564956765,2275416679
1780,1119278662,1116817087,3211898704
1781,3705270570,54003914,3584339255
1782,1471528708,2921801787,546217110
1783,3174840614,416514474,4086756013
1784,1775923514,2713431673,3804235641
1785,982145090,772725565,2112594941
1786,346999919,1523786050,395083530
1787,3899037320,1079421283,3783545420
1788,994086900,1001549964,341337189
1789,3312032568,2639598584,2000734575
1790,999616274,136413336,4246493399
1791,3101731187,1764632776,1747664812
1792,570004493,1185648730,3594791314
1793,3684321045,4005021212,1310541296
1794,1885075321,2131969275,1357043220
1795,471694542,171477756,3721274606
1796,447218315,1211790079,877913025
1797,2116260218,2284985684,3730432095
1798,2336516017,3799383832,2448639842
1799,1814381588,3290823283,2605979672
1800,1537414574,4106317052,96988596
1801,2404200740,3187858520,3526570252
1802,3046384427,200980196,3018207516
1803,252027625,3377115944,2694947504
1804,4277557420,1376718670,3054388124
1805,2157844033,3484559222,1634731874
1806,3709827113,1944638998,2091136936
1807,2668684212,939545008,2612871596
1808,3580983017,1835439913,832511587
1809,4049380110,3886580194,2631100252
1810,4265469862,1620761742,1136928576
1811,4040007619,1997739081,953771036
1812,510444573,794546842,1292296424
1813,805120367,3698641819,3985911843
1814,3542780376,3781007108,3833398416
1815,1461412402,1425709464,2539740147
1816,3030072652,3496355200,3656329026
1817,3391613184,2554582203,1741395365
1818,3892633703,3958100335,1725457333
1819,1940646150,3053318071,4222454632
1820,2079586649,549065596,3530760450
1821,1218997746,1642356555,655841251
1822,1808957710,180993374,4050179155
1823,1321347168,513652435,3126253366
1824,1794124358,4174778851,3120035021
1825,2752612105,3128273099,110339537
1826,1256626992,2666768460,501183410
1827,4154124024,3023955552,1630115983
1828,117779112,1720635285,3707612453
1829,2252241612,2459986945,2010685983
1830,1854667382,1144837823,499501058
1831,2041557381,460847697,2179724399
1832,594014971,2676409804,42761845
1833,53105145,3980651162,1494465176
1834,202524553,1260806927,1374998752
1835,732129325,1244376321,2292275667
1836,478733128,821512733,211623641
1837,2528891457,3591398417,3079523448
1838,3894793779,2518436153,3248583085
1839,3476504646,660639009,2227058840
1840,732397382,2096367611,4272894348
1841,3675974349,1968090954,2498421581
1842,3350175563,3152414758,3454978031
1843,2966689624,1372253866,621804499
1844,904044228,1380663685,1343304723
1845,1491322490,745017841,2886512726
1846,3122140165,2537679770,2773717285
1847,3724143410,1182109242,1548697926
1848,4147210603,525858313,2404354663
1849,2867247202,1598040739,2409404617
1850,700459528,985387138,1461216654
1851,663907087,2247291492,3736219614
1852,3624341912,2972820394,316839818
1853,3096794436,1623056491,3358464182
1854,936160597,2953280374,3260874269
1855,1076466943,3245684065,1313104346
1856,2266511710,2313763722,3433838306
1857,2510849006,3518293189,864170735
1858,3011178022,3475958152,1279923741
1859,2857774895,1398674524,4261257251
1860,39157097,1933903269,3810368858
1861,799727076,1158791746,1246152180
1862,2737397046,1817851771,585968537
1863,2450512462,3276293825,311908321
1864,3416651141,1370142726,79373826
1865,1112358670,1722947245,3337749952
1866,149739478,2800159817,275824809
1867,2587282250,2330222003,1236240385
1868,279390877,284702318,2342262169
1869,2310146869,948636266,3375728992
1870,4015328467,3674899393,4002008025
1871,906802160,1145808842,4116339055
1872,2638656437,3454989218,3071847556
1873,3606719516,3574784784,2241649383
1874,3019573632,1743468101,455135302
1875,4239003795,7574054,3803419015
1876,2861085955,2056775951,2941020218
1877,1199703152,1611283483,1116837162
1878,492026933,4189469222,2051487951
1879,1815332225,1957786783,2466415294
1880,597537110,1737778292,2910502233
1881,350997536,57791048,162996993
1882,886435839,1969917639,1407164007
1883,3646305486,2217045608,2059762447
1884,1350908591,188151987,4190638088
1885,4261824503,3463273099,355032519
1886,2269160190,3871566109,1533798242
1887,396263225,1605488418,2195228074
1888,3140905334,3986482453,2027354563
1889,492896271,1828705966,3676360669
1890,1347266450,1303935541,3070865181
1891,3816643774,1571891206,1417452597
1892,3477298792,2014186256,3979419753
1893,2114844952,754325063,1629052693
1894,1427133965,1917748884,2267247912
1895,1184605390,261170614,3374863549
1896,970481907,2489585069,2151068509
1897,2560637172,2957413167,468571764
1898,1571541597,29639942,419959515
1899,2082511753,3078150720,345409458
1900,2752613054,1229684720,3269226895
1901,2584209666,2583122413,2479656361
1902,2261925428,488567359,1076051026
1903,2590667739,3537113045,21257125
1904,3696333929,623520186,3046487870
1905,3115151794,2155291840,686224487
1906,3815962256,1967653486,1835482059
1907,1392029215,1430533284,774328337
1908,2313782333,3703624084,683338271
1909,2512517619,525403904,2942208432
1910,618744994,996840201,1807907609
1911,2307015055,448300361,2771074673
1912,1039696112,3830630591,1648627058
1913,2739589032,446786344,2043996110
1914,435158099,1558676320,2746492749
1915,2286195661,1077562272,3813785711
1916,3061589503,724155050,1797543721
1917,575277400,3985480719,1202834539
1918,704406026,4152268861,701597172
1919,1166121048,1528431660,3584471329
1920,3315709980,1246868142,3589260615
1921,3815782540,3035617510,3897974078
1922,3057143199,1281683216,3322618124
1923,446442928,2539363948,3163497488
1924,3544739402,1289777201,4039883150
1925,4068037005,3576927547,2105503344
1926,1454494186,2730043755,3330213485
1927,245504628,1484402717,2668496218
1928,3988367238,557867287,3825698120
1929,2810698299,3272014717,3174708039
1930,3955160268,107090489,467208600
1931,2817403502,2003949893,4108063450
1932,3358846751,2865439637,667758767
1933,2212247174,3334401755,1240007620
1934,4243967165,2094982849,531140029
1935,3879830959,288228513,351502438
1936,2944246847,606196166,743289512
1937,4083463679,3079611606,3116380223
1938,683088074,3168742325,3286209278
1939,3189810047,2662096771,1704320222
1940,1975970864,3166901257,1287803028
1941,1403373102,4122552350,2654860982
1942,3109479634,2703182946,2050580459
1943,2751477144,4132949262,4050132702
1944,1916402494,1133330093,1365745639
1945,47402626,735316008,1732763211
1946,3985292786,1401641593,3675965833
1947,1616880258,827378784,416878961
1948,215502331,2680853792,1042704407
1949,1037380059,1126850743,3099438628
1950,2597990868,2185320255,165060153
1951,776633290,728921934,2557923202
1952,3427358472,1791222382,524998448
1953,1818379269,233902108,2518772394
1954,1211335917,3559914593,2788546718
1955,2250305710,1484097689,2371500761
1956,2091033494,2500554317,388554406
1957,1400203596,3217870891,1683400610
1958,3968367441,2390541609,2110224674
1959,585724327,1351543678,553660611
1960,768850596,66260088,1430468143
1961,2869190204,1775555907,2222207055
1962,1047013206,332434204,642770732
1963,4017635627,1093500711,351802018
1964,3327816319,2056469717,3647808418
1965,1384728148,4039904749,3489166646
1966,2786190002,132562413,3605113213
1967,1993069144,3299602379,2920230862
1968,1636580364,1142658973,3989380771
1969,1771977328,793972737,3046939496
1970,2278275391,1610713599,3676359915
1971,1594423030,3063600101,1496613171
1972,2075384997,3077985509,875900136
1973,4063789446,534342842,2735510179
1974,1393040242,1857258848,4147036876
1975,3294965403,742312151,3066634089
1976,2106626817,2218701334,3292840234
1977,411262778,3103931240,3428768081
1978,612750538,1846260729,1104084426
1979,1568145371,671278073,2615271795
1980,1470846681,2288674163,2675102722
1981,3915289979,3321598990,4008468557
1982,1338752012,2670132077,1247566061
1983,3127094370,523758344,2008642999
1984,589264866,2521732605,2814846780
1985,2167127755,3931902230,2172571491
1986,306453935,524596807,3216321927
1987,4209542658,4066741063,3667874490
1988,2129030750,971554285,4127360205
1989,1014482796,3319030791,854295736
1990,3537495618,3510329908,304848493
1991,1798371798,1862092745,311535460
1992,1223913620,934025237,4026205471
1993,260462438,2108685587,1179754078
1994,17986651,4107601752,1218945891
1995,2702377462,3342615233,2290213582
1996,2726099931,3696048563,3841439791
1997,1404339617,3098394003,1340018398
1998,4217999134,3852063600,2182391421
1999,221553549,3600237537,2148797363
2000,1764480299,4047134178,1356713025
2001,1838762486,1680569314,3040504948
2002,2548346755,642880012,3548575467
2003,1614655163,805189775,1398252624
2004,1251562571,2950515204,2093291748
2005,913517002,2785799904,3297276076
2006,1615454902,108668637,4096912325
2007,1832159724,2243155315,3680413876
2008,2229712966,4293863778,2688580633
2009,592188222,594447385,354143702
2010,648396665,2618920857,2041990786
2011,2738038359,2558945297,3216970999
2012,3838407754,2513123733,2431524974
2013,701095238,2198204430,2569120849
2014,3363107891,365226258,427243212
2015,1485848130,3841346606,3992477170
2016,4263773216,732097950,3632748858
2017,37427404,2358352809,29114082
2018,624935414,3380004720,2959855846
2019,3773586747,3606667499,1926749900
2020,478013519,637273290,2634192737
2021,21922207,2155155549,2638807288
2022,3631547206,3055466334,2934238929
2023,1436626925,2355759131,3831143395
2024,886037799,4127307057,3805824259
2025,656705888,3465625246,1758689836
2026,672284973,328674516,3337158892
2027,2413747412,3764331199,4154251413
2028,2113261655,3598295868,358840314
2029,3777798364,3502135867,1945795292
2030,3555559699,1463301929,1507629427
2031,220835309,1902973624,443539824
2032,2552544885,1751521574,3615714435
2033,638910843,3805690267,1989149889
2034,1501653082,11379857,2987804590
2035,2205651139,2105990855,2985100173
2036,2816812526,3548135595,2998469762
2037,3075900008,220717788,3577032839
2038,2000704553,1450679779,3324536652
2039,309533480,447144191,892948898
2040,3686283257,2702882822,2951364632
2041,155366782,3190088838,3153107323
2042,748278557,2258451029,3729289747
2043,3612701063,3415301048,2323534028
2044,117736594,3880900681,2843804877
2045,3191672659,1300264349,3728705122
2046,9451799,328753342,125248930
2047,671503987,2026479867,240584529
2048,902259303,3777102766,3382696313
2049,3232312750,2627692303,2106484927
2050,3830608476,3448367081,157076634
2051,1668928898,299738327,4207139821
2052,1100874092,4022937793,2447194565
2053,4076338435,252190245,1963082938
2054,2775705041,3360281112,3439420096
2055,3865346201,4248396451,3948634330
2056,2100780559,720465827,3417687771
2057,2601688179,675660132,750191767
2058,3399583571,4009485436,3765698102
2059,595593768,2310889717,3408293860
2060,2557125167,2986316831,2449938968
2061,1750225125,3588323604,824783570
2062,2885636438,881882837,1078022867
2063,4270645427,1863175069,415406786
2064,894971229,2938801694,1964723516
2065,1129829990,1357208157,2973918135
2066,3379244614,3151900994,196531781
2067,639584363,247768265,2637576720
2068,3271859972,1442522896,3191766902
2069,1227040017,1002907037,126538095
2070,641476009,327621905,799105350
2071,3284622260,2324427529,243433804
2072,345698346,1329246394,3658297843
2073,1925623251,2773687076,3641801264
2074,890190383,2993372609,1107536467
2075,443200332,3193309738,1680353987
2076,855364598,922951992,3179220066
2077,3631991675,2789330041,1098880213
2078,1394781296,2866225617,3649268358
2079,1274697721,3799486396,2060765283
2080,2489064650,1795632834,3096905085
2081,2812585795,3783960672,4211477820
2082,1495490639,4012248086,2199919172
2083,3866403070,1372284519,1390824488
2084,26218013,2683927126,2181733340
2085,2863696838,2054242765,4122462707
2086,3037945583,1951373251,137277511
2087,746788360,2607431435,4143308599
2088,4204347875,4038094536,3223206349
2089,2209994390,973277480,2227280506
2090,1003693936,194851266,241464227
2091,1212016717,32269874,613676291
2092,1358178744,2285616416,3715798656
2093,3270694492,1909565524,1867046297
2094,3997672805,88339727,1816912537
2095,453880431,3607360688,1740606664
2096,2139412945,3325989089,1731815214
2097,2378927892,571756271,2036648093
2098,3950857537,2516806583,74491912
2099,1782928223,3525026430,2203027785
2100,2264167389,3041391596,3933089756
2101,133375923,3170346972,2533451880
2102,3547863940,2619413518,3385805240
2103,2850202696,887845588,1269431394
2104,3990085247,3351664862,1731885995
2105,1444855447,2470980492,3226027238
2106,131480645,4203234775,1620803207
2107,819091864,3908854286,1257278410
2108,765787279,3457342642,1640740703
2109,3484533181,1419070066,2745751850
2110,4191868397,414056406,3053037705
2111,2814716069,3888919997,4230624153
2112,2657938255,3470946033,3833242396
2113,3103194807,304695293,3772250827
2114,934211624,3919562071,2786454470
2115,3959851447,1690668955,3400522806
2116,2328826786,1992823678,549645748
2117,1835915110,1660466036,410942615
2118,416887309,3037897519,135684193
2119,1490863596,242528806,3118014772
2120,2938603891,1965865444,783686499
2121,370680844,3471403365,3391041508
2122,949797793,2105197853,249398941
2123,210407855,1404884146,1885304399
2124,129056484,3352722237,140032701
2125,888226560,3512083422,3686454675
2126,3106249313,3705051890,3988945210
2127,2748514206,525499873,3095403918
2128,548336172,2798446835,2044986908
2129,668563354,3007386373,1861892204
2130,1064408683,2671596246,302944498
2131,2588154945,583875618,2620615477
2132,1377004815,1521456238,2918479505
2133,3164191216,526984600,3542549078
2134,3490379858,3167657088,3633798043
2135,2381637927,3751349636,349023164
2136,635027541,1157704351,1805940251
2137,3384450792,1277700524,2908576614
2138,1733162087,835821517,3076424843
2139,2479979509,2043660240,2869488806
2140,2522754173,2735023193,2786026240
2141,4200986145,4027084364,3436849133
2142,3035133425,2620038033,1612387038
2143,2130485721,2349506919,257717104
2144,3459356241,1864086211,1100831679
2145,1253493017,3416235768,4223309680
2146,2943621973,3158187548,2102509467
2147,914256273,2751543591,2565372477
2148,1148456309,2924697619,1288418033
2149,3708792039,3631969897,616999887
2150,3080886377,3931162049,1671909684
2151,4166370813,320309190,3868896660
2152,1570690274,2485089846,3266615326
2153,2883538398,138155024,2241130065
2154,746750860,2731172928,1714496162
2155,613889029,2920398409,143880385
2156,1631428150,3987542656,3038779827
2157,1620011289,2314889620,2595108133
2158,2049515477,3490572586,1196373206
2159,3702286891,4009982578,1078803731
2160,3083446509,1728218292,1278198353
2161,1352278652,921559354,917251937
2162,3333721967,1238473829,468978701
2163,1874112751,1003129230,1233727207
2164,1694118483,2066335501,467890830
2165,3766794468,750063175,2049842266
2166,3025553494,3506456415,3471801555
2167,3001794327,3325430993,313938616
2168,2541956551,2014176825,2727390483
2169,447335503,3911529611,1124234675
2170,4285731305,789246894,2729548287
2171,1976798235,1955971322,1612128584
2172,234185224,2729468738,3536603858
2173,2235355371,2005716561,2180435000
2174,2118130631,713234352,142249757
2175,268150418,1630810461,2130868757
2176,3326045677,1943890787,1272212988
2177,3492100325,830234985,2000525390
2178,2248059729,2438242295,1841321000
2179,517400050,1214772009,4274977914
2180,3190609583,3213769839,2312586644
2181,3891752261,967695630,865447692
2182,1414483600,3443532747,2248888672
2183,792445356,2943722305,310612135
2184,2440217037,3781952317,1628741649
2185,4193905513,3030853310,2256857046
2186,1545388287,1333062534,4229551985
2187,1842716892,3497269997,1588726018
2188,1318001150,2556631665,2320838172
2189,2096718209,3847497126,1606425685
2190,129040188,1826707335,4017999674
2191,427708107,2348471617,2416491943
2192,2520039981,3545419855,3061682231
2193,4270694039,1023770213,339737391
2194,4119440129,4206781454,3964720005
2195,1847685926,406871577,3036752248
2196,1549980845,3909974933,407727791
2197,3756994206,1893092367,1290529083
2198,805489733,3552059344,2475892268
2199,2073558100,1315151601,728775605
2200,3432722478,2699222024,1824859377
2201,1763264339,1350945646,2735831604
2202,1314513211,3319247247,2425304112
2203,1347667459,1368826606,2934225766
2204,1959293480,3716559400,771882065
2205,3535916266,280119193,3469973085
2206,3302505846,3464747732,746675340
2207,3383204965,831016416,1075004326
2208,2273026242,1704322218,2453340416
2209,530101999,926034491,1172293797
2210,2608057920,1666967422,2906331668
2211,2421923568,4121288605,1616442165
2212,3146581182,2741869394,1398871809
2213,1198448107,359872298,3640004927
2214,424626836,3774180079,2163273206
2215,47386218,3069094431,1024054447
2216,1738696085,766480462,1243942554
2217,149699487,3157271219,968703053
2218,1275702209,2266405302,3082520711
2219,4176933324,937987388,1596903879
2220,588795357,2783960290,2694396883
2221,1717656487,4183208179,1785491081
2222,2287261207,4024371219,304189205
2223,3436725948,1710402572,1238862862
2224,2080830196,3883064510,3808528735
2225,282684903,364509887,1220101277
2226,2822011591,3070667954,1284776751
2227,3114922014,1415404636,1010622611
2228,3087278844,1230097358,2949872800
2229,727756748,2472806769,3706419144
2230,3488626477,4137754653,1471026255
2231,4009326899,3399197876,3888468724
2232,1141865749,231874565,476605863
2233,3302708857,2327092823,45473675
2234,3466825439,569353862,3978016431
2235,3601257253,428389188,3844373304
2236,3925177126,1990453503,4284684256
2237,290638202,1596165091,3518026922
2238,1598035302,2202619931,4147606484
2239,729982899,2039025244,2182596099
2240,2857505423,2850035861,599754098
2241,3081207796,2787422280,1035244220
2242,3692619949,4005172224,1019012646
2243,3548105767,272848444,2850071017
2244,2400038847,2645604764,1813104367
2245,3424018711,3280701396,2423652166
2246,3651964687,3039287157,4249264425
2247,4110985985,2849846911,2112684527
2248,3911732546,3479323453,1977492187
2249,2315507420,4144889521,2944033499
2250,4081489962,2670536510,860021022
2251,2523083926,420724503,2464351599
2252,4058306336,4091546778,2861491733
2253,1127448062,1380077921,290774141
2254,1997348824,1541257858,3126986341
2255,3944969891,4075286321,149506730
2256,1181435469,3603907735,2881717575
2257,3465603249,4259725371,4182322560
2258,831814045,866963698,1126261949
2259,2072699707,3689417639,1333123779
2260,3042899332,812388682,952367224
2261,701076384,2941475473,2646634357
2262,2394268441,4114891230,1648401643
2263,4263472657,3130592418,2036886152
2264,4060294227,125622788,2366901402
2265,2322486857,1151031629,3244999291
2266,3179761219,2771881593,2091530927
2267,2500203345,1424241284,143054939
2268,1201829916,2938744895,622438489
2269,3278050673,4287413279,1330787139
2270,4055250058,1581692190,2404030354
2271,3165758302,527378042,2101346333
2272,3987239102,2009778814,2856097150
2273,972633412,2471607787,552126283
2274,3246129137,1672298529,2866785954
2275,2500862957,2938409428,49607712
2276,519564062,3743300238,3016532202
2277,790165617,3598156679,3513085133
2278,2955447750,4280050401,571850820
2279,3699836128,2056998568,3773118136
2280,3751038676,4158781800,1152001560
2281,1944323221,1001053536,4002121739
2282,2258193124,891877095,1699227252
2283,2474521118,3431110468,333183089
2284,4037889409,4141252238,1413173443
2285,1641132354,1407966639,764854418
2286,2757495242,3377399245,3630383521
2287,4109592928,2098506800,655911762
2288,906346332,4238696870,3807287695
2289,1910183248,2205758668,3842946686
2290,606422652,520842252,3281758788
2291,3253473079,1938676491,4019321240
2292,1591221710,2817172219,3752726467
2293,1796538993,803509656,235996608
2294,4199750158,925903840,1962403393
2295,2487201745,4258304796,2096487110
2296,3850763024,4069038385,768312100
2297,1053665558,2735667575,4068583998
2298,685989824,2078437254,1541178276
2299,3808856985,3449500415,2042967047
2300,410534502,575718494,3755281359
2301,3424941006,2308791558,1812796025
2302,3032450116,2946695486,2750902296
2303,2607909625,3780130304,1883498791
2304,1490745963,294696785,4085209955
2305,1674027612,1571019639,755956589
2306,1594307406,4279721184,2611770268
2307,1813730839,2337199281,2111028953
2308,4035885719,312050474,1212532478
2309,3937526240,2347279193,3026398002
2310,1804469041,42913368,3656991889
2311,1144265530,1805171744,2818964430
2312,2593987998,1248684698,1660574371
2313,2926473564,3038997347,1461320416
2314,3688262127,789356760,2396512691
2315,3342543920,1688647602,3656510930
2316,1224939310,1256174351,1951757695
2317,2732939163,2309158504,631137034
2318,2414321416,3032581293,803330073
2319,3657272646,4093622681,996866022
2320,17068137,3323403645,2450362967
2321,3096209764,398951074,3105069400
2322,3324455391,946206514,1283231025
2323,2215947244,534752860,2939099427
2324,1447585075,2386280849,1835525120
2325,3017894130,3358077350,4164755393
2326,2507574312,66940458,708457589
2327,606489625,1286193098,1029050484
2328,1544060616,2014461217,2337906818
2329,1460716666,2028517044,2079315188
2330,3732996203,452390302,4256960
2331,1862179319,1811999382,1563747128
2332,1898826948,1851214025,3983629754
2333,2014565153,3914147049,1523662560
2334,196870673,2502898327,76552387
2335,1168054183,1876026685,3578665307
2336,3639657759,1738345412,3902107835
2337,4102999827,2950189089,3023563888
2338,4249674898,1321267967,4267598790
2339,3269440155,1538460464,419882654
2340,2348731070,1284772970,2893036809
2341,382996541,2427435807,1053416405
2342,4245564049,679619266,1672506843
2343,3695015631,2624209291,498522600
2344,358985581,85074985,684148406
2345,2982252664,1953967279,2805034674
2346,2751094819,665391467,1450684421
2347,4012861429,15800852,2124209171
2348,3592558527,3931690137,1770788268
2349,1885099433,25166903,693047333
2350,3535884840,425728715,2585416427
2351,3378540399,2822897490,2546063576
2352,400697440,3204082496,2674751651
2353,3320426780,2733727109,858069953
2354,1863569767,2279314068,1027601711
2355,681165727,4260988792,3269318449
2356,2430021236,3504898633,2651159700
2357,1174624181,2605862090,4213716559
2358,601088,1960809971,1155645000
2359,2140545800,3343574850,1597977941
2360,2758356853,1944503160,662430823
2361,553502877,2788623825,4265296287
2362,233047464,1334177982,2676813749
2363,2461534545,793142300,4060464444
2364,1200310537,1938379116,2160387005
2365,4156032623,1550459146,3849231990
2366,3812683318,116570526,2347269050
2367,4013075907,4174305956,1427901274
2368,3485439524,3583465641,2531056232
2369,2642971896,1084648119,3526613206
2370,532467995,1484578187,612558206
2371,1974498878,2372699216,1499945154
2372,2644874325,3153104526,2540001232
2373,4231860795,2499594563,1197638069
2374,402402338,1254550464,3818576017
2375,3731373459,2510001007,3772718268
2376,2079585035,3393087460,3606627858
2377,3751739862,3386232252,754830372
2378,554306744,63290526,348321563
2379,1908776310,1986838433,642584058
2380,2689986996,3386814828,4033995926
2381,1720033477,744028602,2490326834
2382,4271444107,224967937,2796801995
2383,1003509164,1041110461,3777746299
2384,3353207979,869016032,1671697440
2385,3596090676,2515799690,769987897
2386,2248363895,856739375,1610625660
2387,511635785,2440119273,211730913
2388,3869504018,3162561214,553709003
2389,637532114,3601372519,1535002720
2390,4167548244,792169647,361568267
2391,1991335133,3386069001,473601850
2392,2420355866,1578185497,2289884842
2393,3174019104,1479842879,775209658
2394,3896373032,2490691045,3948231373
2395,3842913716,3722560026,830513818
2396,1727749864,1169175312,2363394679
2397,1186636731,3886981558,608548493
2398,1459617864,92266301,4001227135
2399,874203627,1907985675,1754529240
2400,2347811150,227753291,19730879
2401,3918282444,1174184215,3461188401
2402,2812858650,883747777,1243213275
2403,3451581353,2574172805,1337310657
2404,863350802,3387497845,3888576430
2405,201609653,480606310,423973145
2406,3045883584,2713901008,4019316313
2407,2330502917,4201111152,1822574731
2408,2209688568,3197590086,853146973
2409,389114695,3009555599,1951733422
2410,1077719149,1805492558,884116198
2411,3569487619,2684402677,4044224843
2412,2320595480,1215152344,1779113188
2413,1608920818,3438447462,7529743
2414,2325403625,1334129009,1403238753
2415,3180998427,2822838918,2425733905
2416,3307429025,2750577740,2188827520
2417,3851967905,739166606,1896802267
2418,4197942062,2985071038,3918003708
2419,605470506,102746679,961352696
2420,4253371096,48526689,1050338509
2421,212119395,832226795,1805369149
2422,1253947019,744540676,1723484254
2423,3240141873,977607804,2237938662
2424,4088845572,674453785,226847726
2425,1922335308,2473784260,3001184953
2426,2755238392,2506464295,3383994369
2427,3808090796,65346567,1083329791
2428,1621953024,87491000,1402893415
2429,2281459837,2200702710,1537595510
2430,728549630,1852992317,2529087116
2431,1656479398,254845688,2240448663
2432,760053900,3391917160,1507835990
2433,2282335866,1136861163,1049589659
2434,1743177681,2718898228,2217024783
2435,2996242090,3554916405,2792238112
2436,3781282227,3903084216,413704364
2437,1215559856,137443576,4088146883
2438,4108561378,1351943518,3639571454
2439,1567781657,2347635199,584480025
2440,3506651823,2695714737,3395422288
2441,827410063,269064825,3832329856
2442,1105213847,2219192421,3703170055
2443,91027518,505161725,2832722801
2444,3667324563,529562049,48653371
2445,320021493,5601584,924099569
2446,4091356114,99092347,1504722367
2447,2227657957,3357928159,1387437502
2448,2373274059,4131085948,4219955808
2449,1936260652,2139195942,2476051848
2450,3056879168,1567106101,1668398914
2451,2100488136,3452779772,2123289827
2452,1420528831,2274718195,691954995
2453,1542320833,3263060162,2341573516
2454,1059598732,646338194,444981001
2455,3187626230,4223606258,237293696
2456,3149922026,2068688334,1364652764
2457,2015129784,1784778413,1511728365
2458,2070403414,663884691,1445629232
2459,3011006883,3020063760,2575438107
2460,31359313,3908783785,3263015979
2461,2341135205,3528502816,3460410990
2462,1103376361,1518289026,974604035
2463,11502015,3549765527,2191327088
2464,1106271583,4158098789,3618111888
2465,87205835,3346115048,3168274924
2466,1580006520,2027962255,1552783643
2467,2054686218,2693975985,3873289785
2468,148567596,3656999084,1387536661
2469,3048271030,3430435574,3974074464
2470,2364260790,2810750041,541426556
2471,3187439360,3756730125,468240408
2472,2192661039,2621671833,3862764954
2473,522741490,960366651,904431492
2474,3155769346,297579611,2549153036
2475,3116875033,3439171036,934165168
2476,2362891878,3249450229,4115565036
2477,719037600,4227665218,3746687542
2478,1629097593,1279159093,2315479366
2479,2633352459,3671089085,241534712
2480,3123732663,3615785544,1235638306
2481,1100464380,3536553413,3675587089
2482,2725909440,2758250913,1162574354
